Test Number:,315dmKlong427_38
Test Date:,4/25/2017
Post Test Comment:,
Data Description:,Px Def.1
Optional Title:,
Calculation:,Raw
Filter:,none

SEC,mm
2.1240,1.6634
2.1280,1.6727
2.1320,1.6727
2.1360,1.6820
2.1400,1.6727
2.1440,1.6820
2.1480,1.7006
2.1520,1.7006
2.1560,1.6913
2.1600,1.7006
2.1640,1.7006
2.1680,1.7099
2.1720,1.7099
2.1760,1.7099
2.1800,1.7099
2.1840,1.7192
2.1880,1.7192
2.1920,1.7192
2.1960,1.7285
2.2000,1.7378
2.2040,1.7378
2.2080,1.7471
2.2120,1.7378
2.2160,1.7564
2.2200,1.7471
2.2240,1.7471
2.2280,1.7564
2.2320,1.7564
2.2360,1.7657
2.2400,1.7657
2.2440,1.7749
2.2480,1.7749
2.2520,1.7842
2.2560,1.7749
2.2600,1.7842
2.2640,1.7842
2.2680,1.7935
2.2720,1.7935
2.2760,1.7935
2.2800,1.7935
2.2840,1.8028
2.2880,1.8028
2.2920,1.8121
2.2960,1.8214
2.3000,1.8121
2.3040,1.8214
2.3080,1.8214
2.3120,1.8307
2.3160,1.8400
2.3200,1.8307
2.3240,1.8307
2.3280,1.8307
2.3320,1.8493
2.3360,1.8400
2.3400,1.8586
2.3440,1.8493
2.3480,1.8586
2.3520,1.8679
2.3560,1.8586
2.3600,1.8679
2.3640,1.8772
2.3680,1.8772
2.3720,1.8865
2.3760,1.8772
2.3800,1.8772
2.3840,1.8865
2.3880,1.8865
2.3920,1.8958
2.3960,1.8958
2.4000,1.9050
2.4040,1.9050
2.4080,1.9143
2.4120,1.9143
2.4160,1.9143
2.4200,1.9236
2.4240,1.9143
2.4280,1.9329
2.4320,1.9236
2.4360,1.9422
2.4400,1.9329
2.4440,1.9422
2.4480,1.9422
2.4520,1.9515
2.4560,1.9422
2.4600,1.9515
2.4640,1.9608
2.4680,1.9608
2.4720,1.9608
2.4760,1.9701
2.4800,1.9701
2.4840,1.9794
2.4880,1.9794
2.4920,1.9887
2.4960,1.9980
2.5000,1.9980
2.5040,1.9887
2.5080,2.0073
2.5120,1.9980
2.5160,1.9980
2.5200,2.0073
2.5240,2.0166
2.5280,2.0166
2.5320,2.0073
2.5360,2.0259
2.5400,2.0166
2.5440,2.0259
2.5480,2.0351
2.5520,2.0444
2.5560,2.0444
2.5600,2.0444
2.5640,2.0444
2.5680,2.0444
2.5720,2.0537
2.5760,2.0630
2.5800,2.0630
2.5840,2.0630
2.5880,2.0630
2.5920,2.0723
2.5960,2.0630
2.6000,2.0723
2.6040,2.0723
2.6080,2.0723
2.6120,2.0909
2.6160,2.0816
2.6200,2.0909
2.6240,2.0909
2.6280,2.0909
2.6320,2.1002
2.6360,2.1002
2.6400,2.1002
2.6440,2.1095
2.6480,2.1095
2.6520,2.1188
2.6560,2.1281
2.6600,2.1281
2.6640,2.1281
2.6680,2.1281
2.6720,2.1374
2.6760,2.1281
2.6800,2.1374
2.6840,2.1467
2.6880,2.1467
2.6920,2.1560
2.6960,2.1653
2.7000,2.1560
2.7040,2.1560
2.7080,2.1653
2.7120,2.1745
2.7160,2.1838
2.7200,2.1838
2.7240,2.1838
