Test Number:,315dmKlong427_38
Test Date:,4/25/2017
Post Test Comment:,
Data Description:,Fz Load2
Optional Title:,
Calculation:,Raw
Filter:,none

SEC,N
1.6480,1933.6982
1.6520,1916.7062
1.6560,1909.9094
1.6600,1913.3077
1.6640,1923.5031
1.6680,1916.7062
1.6720,1909.9094
1.6760,1916.7062
1.6800,1920.1046
1.6840,1916.7062
1.6880,1903.1124
1.6920,1909.9094
1.6960,1923.5031
1.7000,1923.5031
1.7040,1909.9094
1.7080,1906.5110
1.7120,1926.9014
1.7160,1937.0967
1.7200,1913.3077
1.7240,1903.1124
1.7280,1926.9014
1.7320,1940.4951
1.7360,1916.7062
1.7400,1906.5110
1.7440,1916.7062
1.7480,1933.6982
1.7520,1916.7062
1.7560,1906.5110
1.7600,1916.7062
1.7640,1933.6982
1.7680,1923.5031
1.7720,1909.9094
1.7760,1920.1046
1.7800,1926.9014
1.7840,1926.9014
1.7880,1920.1046
1.7920,1913.3077
1.7960,1930.2998
1.8000,1926.9014
1.8040,1920.1046
1.8080,1913.3077
1.8120,1926.9014
1.8160,1933.6982
1.8200,1920.1046
1.8240,1909.9094
1.8280,1923.5031
1.8320,1937.0967
1.8360,1923.5031
1.8400,1909.9094
1.8440,1923.5031
1.8480,1933.6982
1.8520,1920.1046
1.8560,1913.3077
1.8600,1920.1046
1.8640,1930.2998
1.8680,1926.9014
1.8720,1913.3077
1.8760,1916.7062
1.8800,1926.9014
1.8840,1926.9014
1.8880,1913.3077
1.8920,1913.3077
1.8960,1930.2998
1.9000,1930.2998
1.9040,1913.3077
1.9080,1909.9094
1.9120,1926.9014
1.9160,1930.2998
1.9200,1916.7062
1.9240,1909.9094
1.9280,1923.5031
1.9320,1930.2998
1.9360,1920.1046
1.9400,1906.5110
1.9440,1926.9014
1.9480,1930.2998
1.9520,1923.5031
1.9560,1909.9094
1.9600,1920.1046
1.9640,1930.2998
1.9680,1920.1046
1.9720,1906.5110
1.9760,1913.3077
1.9800,1926.9014
1.9840,1923.5031
1.9880,1909.9094
1.9920,1909.9094
1.9960,1923.5031
2.0000,1930.2998
2.0040,1916.7062
2.0080,1909.9094
2.0120,1923.5031
2.0160,1926.9014
2.0200,1913.3077
2.0240,1906.5110
2.0280,1926.9014
2.0320,1930.2998
2.0360,1920.1046
2.0400,1913.3077
2.0440,1923.5031
2.0480,1926.9014
2.0520,1916.7062
2.0560,1906.5110
2.0600,1916.7062
2.0640,1930.2998
2.0680,1920.1046
2.0720,1909.9094
2.0760,1909.9094
2.0800,1926.9014
2.0840,1920.1046
2.0880,1906.5110
2.0920,1909.9094
2.0960,1926.9014
2.1000,1923.5031
2.1040,1909.9094
2.1080,1906.5110
2.1120,1920.1046
2.1160,1926.9014
2.1200,1916.7062
2.1240,1906.5110
2.1280,1920.1046
2.1320,1926.9014
2.1360,1913.3077
2.1400,1909.9094
2.1440,1916.7062
2.1480,1926.9014
2.1520,1916.7062
2.1560,1903.1124
2.1600,1916.7062
2.1640,1930.2998
2.1680,1920.1046
2.1720,1909.9094
2.1760,1913.3077
2.1800,1926.9014
2.1840,1923.5031
2.1880,1906.5110
2.1920,1906.5110
2.1960,1926.9014
2.2000,1926.9014
2.2040,1909.9094
2.2080,1909.9094
2.2120,1930.2998
2.2160,1933.6982
2.2200,1909.9094
2.2240,1906.5110
2.2280,1926.9014
2.2320,1933.6982
2.2360,1920.1046
2.2400,1906.5110
2.2440,1923.5031
2.2480,1930.2998
2.2520,1923.5031
2.2560,1906.5110
2.2600,1916.7062
2.2640,1933.6982
2.2680,1926.9014
2.2720,1913.3077
2.2760,1913.3077
2.2800,1930.2998
2.2840,1930.2998
2.2880,1913.3077
2.2920,1920.1046
2.2960,1926.9014
2.3000,1923.5031
2.3040,1913.3077
2.3080,1916.7062
2.3120,1923.5031
2.3160,1930.2998
2.3200,1913.3077
2.3240,1909.9094
2.3280,1926.9014
2.3320,1937.0967
2.3360,1920.1046
2.3400,1909.9094
2.3440,1923.5031
2.3480,1937.0967
2.3520,1923.5031
2.3560,1909.9094
2.3600,1916.7062
2.3640,1930.2998
2.3680,1920.1046
2.3720,1916.7062
2.3760,1916.7062
2.3800,1930.2998
2.3840,1923.5031
2.3880,1916.7062
2.3920,1916.7062
2.3960,1930.2998
2.4000,1930.2998
2.4040,1916.7062
2.4080,1913.3077
2.4120,1926.9014
2.4160,1930.2998
2.4200,1916.7062
2.4240,1909.9094
2.4280,1920.1046
2.4320,1930.2998
2.4360,1920.1046
2.4400,1909.9094
2.4440,1920.1046
2.4480,1930.2998
2.4520,1916.7062
2.4560,1909.9094
2.4600,1920.1046
2.4640,1926.9014
2.4680,1923.5031
2.4720,1909.9094
2.4760,1920.1046
2.4800,1930.2998
2.4840,1920.1046
2.4880,1909.9094
2.4920,1913.3077
2.4960,1923.5031
2.5000,1926.9014
2.5040,1913.3077
2.5080,1913.3077
2.5120,1923.5031
2.5160,1926.9014
2.5200,1920.1046
2.5240,1909.9094
2.5280,1916.7062
2.5320,1926.9014
2.5360,1920.1046
2.5400,1909.9094
2.5440,1916.7062
2.5480,1930.2998
2.5520,1916.7062
2.5560,1906.5110
2.5600,1913.3077
2.5640,1930.2998
2.5680,1920.1046
2.5720,1913.3077
2.5760,1913.3077
2.5800,1930.2998
2.5840,1920.1046
2.5880,1909.9094
2.5920,1913.3077
2.5960,1926.9014
2.6000,1926.9014
2.6040,1913.3077
2.6080,1913.3077
2.6120,1923.5031
2.6160,1930.2998
2.6200,1916.7062
2.6240,1909.9094
2.6280,1920.1046
2.6320,1933.6982
2.6360,1920.1046
2.6400,1909.9094
2.6440,1920.1046
2.6480,1926.9014
2.6520,1916.7062
2.6560,1903.1124
2.6600,1916.7062
2.6640,1937.0967
2.6680,1920.1046
2.6720,1909.9094
2.6760,1916.7062
2.6800,1933.6982
2.6840,1926.9014
2.6880,1909.9094
2.6920,1913.3077
2.6960,1933.6982
2.7000,1930.2998
2.7040,1916.7062
2.7080,1920.1046
2.7120,1933.6982
2.7160,1937.0967
2.7200,1920.1046
2.7240,1909.9094
2.7280,1926.9014
2.7320,1933.6982
2.7360,1926.9014
2.7400,1909.9094
2.7440,1923.5031
2.7480,1937.0967
2.7520,1920.1046
2.7560,1909.9094
2.7600,1920.1046
2.7640,1933.6982
2.7680,1920.1046
2.7720,1916.7062
2.7760,1923.5031
2.7800,1937.0967
2.7840,1930.2998
2.7880,1906.5110
2.7920,1916.7062
2.7960,1930.2998
2.8000,1930.2998
2.8040,1920.1046
2.8080,1913.3077
2.8120,1926.9014
2.8160,1933.6982
2.8200,1926.9014
2.8240,1913.3077
2.8280,1920.1046
2.8320,1933.6982
2.8360,1923.5031
2.8400,1913.3077
2.8440,1926.9014
2.8480,1933.6982
2.8520,1923.5031
2.8560,1916.7062
2.8600,1923.5031
2.8640,1937.0967
