Test Number:,315dmKlong427_38
0.4720,262.9930
0.4760,261.7287
0.4800,261.4653
0.4840,262.9403
0.4880,263.3090
0.4920,261.9921
0.4960,261.3599
0.5000,262.4662
0.5040,263.4671
0.5080,262.0974
0.5120,261.2546
0.5160,262.3608
0.5200,263.0457
0.5240,262.2028
0.5280,261.2019
0.5320,262.1501
0.5360,263.2037
0.5400,262.5189
0.5440,261.5180
0.5480,261.8340
0.5520,263.0983
0.5560,262.8349
0.5600,261.4653
0.5640,261.6233
0.5680,262.8876
0.5720,262.9403
0.5760,261.6760
0.5800,261.6233
0.5840,262.7822
0.5880,263.1510
0.5920,261.8867
0.5960,261.3599
0.6000,262.5715
0.6040,263.3090
0.6080,262.0974
0.6120,261.2019
0.6160,262.3608
0.6200,263.2563
0.6240,262.3608
0.6280,261.2546
0.6320,261.9921
0.6360,263.1510
0.6400,262.4662
0.6440,261.3599
0.6480,261.8340
0.6520,263.0983
0.6560,263.0457
0.6600,261.6233
0.6640,261.5180
0.6680,263.0983
0.6720,262.9930
0.6760,261.6760
0.6800,261.5706
0.6840,262.7822
0.6880,263.2037
0.6920,261.9394
0.6960,261.3599
0.7000,262.4135
0.7040,263.3090
0.7080,261.9921
0.7120,261.4653
0.7160,262.6242
0.7200,263.3617
0.7240,262.3081
0.7280,261.1492
0.7320,261.8867
0.7360,263.0983
0.7400,262.4135
0.7440,261.3599
0.7480,261.6760
0.7520,263.2037
0.7560,262.8876
0.7600,261.5706
0.7640,261.6760
0.7680,262.8876
0.7720,262.7822
0.7760,261.7287
0.7800,261.6233
0.7840,262.7296
0.7880,263.1510
0.7920,261.9394
0.7960,261.3599
0.8000,262.4662
0.8040,262.9930
0.8080,262.2028
0.8120,261.3073
0.8160,262.4662
0.8200,263.3617
0.8240,262.3608
0.8280,261.3599
0.8320,262.1501
0.8360,263.3617
0.8400,262.6242
0.8440,261.2546
0.8480,261.6760
0.8520,263.0983
0.8560,262.7822
0.8600,261.4126
0.8640,261.6760
0.8680,262.9403
0.8720,262.8349
0.8760,261.6233
0.8800,261.4126
0.8840,262.6769
0.8880,263.1510
0.8920,261.8340
0.8960,261.4126
0.9000,262.5189
0.9040,263.3090
0.9080,262.1501
0.9120,261.3599
0.9160,262.2028
0.9200,263.3617
0.9240,262.4662
0.9280,261.1492
0.9320,261.7814
0.9360,263.0983
0.9400,262.5715
0.9440,261.3599
0.9480,261.7814
0.9520,263.0983
0.9560,262.7296
0.9600,261.5180
0.9640,261.6760
0.9680,262.9403
0.9720,263.1510
0.9760,261.6760
0.9800,261.4126
0.9840,262.5715
0.9880,263.1510
0.9920,261.9921
0.9960,261.3073
1.0000,262.4662
1.0040,263.2037
1.0080,262.2555
1.0120,261.2546
1.0160,262.2028
1.0200,263.2037
1.0240,262.2555
1.0280,261.2019
1.0320,261.8867
1.0360,263.0457
1.0400,262.7822
1.0440,261.5180
1.0480,261.8867
1.0520,263.2037
1.0560,262.9403
1.0600,261.5706
1.0640,261.4126
1.0680,262.9930
1.0720,263.0983
1.0760,261.6233
1.0800,261.4653
1.0840,262.6242
1.0880,263.0457
1.0920,261.8867
1.0960,261.4126
1.1000,262.4135
1.1040,263.2563
1.1080,262.2028
1.1120,261.3599
1.1160,262.2028
1.1200,263.3090
1.1240,262.4135
1.1280,261.2546
1.1320,262.1501
1.1360,263.3090
1.1400,262.6769
1.1440,261.3599
1.1480,261.8340
1.1520,263.2037
1.1560,262.8876
1.1600,261.4126
1.1640,261.4126
1.1680,262.8349
1.1720,262.8349
1.1760,261.5180
1.1800,261.5180
1.1840,262.8349
1.1880,262.9930
1.1920,261.8867
1.1960,261.4653
1.2000,262.5189
1.2040,263.0457
1.2080,262.2555
1.2120,261.3599
1.2160,262.0974
1.2200,263.2563
1.2240,262.4135
1.2280,261.2546
1.2320,261.9394
1.2360,263.0983
1.2400,262.6242
1.2440,261.4653
1.2480,261.7287
1.2520,263.1510
1.2560,263.2037
1.2600,261.7814
1.2640,261.4653
1.2680,262.8876
1.2720,263.0983
1.2760,261.7814
1.2800,261.3599
1.2840,262.7296
1.2880,263.0983
1.2920,262.2028
1.2960,261.1492
1.3000,262.5715
1.3040,263.2563
1.3080,262.2555
1.3120,261.3599
1.3160,262.1501
1.3200,262.9930
1.3240,262.5715
1.3280,261.2546
1.3320,262.1501
1.3360,263.2563
1.3400,262.7296
1.3440,261.3073
1.3480,261.9394
1.3520,263.1510
1.3560,263.0457
1.3600,261.6233
1.3640,261.7287
1.3680,263.0983
1.3720,262.9930
1.3760,261.7814
1.3800,261.5180
1.3840,262.7822
1.3880,263.1510
1.3920,261.9394
1.3960,261.3599
1.4000,262.4135
1.4040,263.0983
1.4080,262.3608
1.4120,261.2019
1.4160,262.2028
1.4200,263.2563
1.4240,262.3081
1.4280,261.2019
1.4320,262.2028
1.4360,263.2563
1.4400,262.7822
1.4440,261.4126
1.4480,261.6760
1.4520,262.9930
1.4560,262.9930
1.4600,261.4653
1.4640,261.7287
1.4680,262.9930
1.4720,262.9930
1.4760,261.7814
1.4800,261.4653
1.4840,262.8876
1.4880,262.9930
1.4920,261.9921
1.4960,261.5180
1.5000,262.4662
1.5040,263.2563
1.5080,262.2555
1.5120,261.2019
1.5160,262.3081
1.5200,263.2563
1.5240,262.4662
1.5280,261.4126
1.5320,261.9394
1.5360,263.2563
1.5400,262.8876
1.5440,261.3599
1.5480,261.8340
1.5520,262.9930
1.5560,262.8349
1.5600,261.6233
1.5640,261.4126
1.5680,262.8349
1.5720,263.0457
1.5760,261.8867
1.5800,261.5706
1.5840,262.6242
1.5880,263.3090
1.5920,261.8867
1.5960,261.2546
1.6000,262.2555
1.6040,263.0983
1.6080,262.1501
1.6120,261.5180
1.6160,262.2028
1.6200,263.4144
1.6240,262.4662
1.6280,261.4653
1.6320,262.0447
1.6360,263.2037
1.6400,262.7296
1.6440,261.2019
1.6480,261.8340
1.6520,262.9930
1.6560,262.9403
1.6600,261.5180
1.6640,261.6233
1.6680,262.8876
1.6720,262.9930
1.6760,261.8340
1.6800,261.2546
1.6840,262.7296
1.6880,263.3090
1.6920,261.9394
1.6960,261.3599
1.7000,262.3081
1.7040,263.2563
1.7080,262.1501
1.7120,261.5180
1.7160,262.2555
1.7200,263.2563
1.7240,262.4662
1.7280,261.4126
1.7320,261.9394
1.7360,263.0983
1.7400,262.5189
1.7440,261.1492
1.7480,261.6760
1.7520,263.0983
1.7560,262.8876
1.7600,261.5706
1.7640,261.4653
1.7680,262.9403
1.7720,262.9930
1.7760,261.6233
1.7800,261.2546
1.7840,262.7822
1.7880,263.0983
1.7920,261.9394
1.7960,261.4653
1.8000,262.3608
1.8040,263.2037
1.8080,262.1501
1.8120,261.2546
1.8160,262.0974
1.8200,263.3617
1.8240,262.4662
1.8280,261.5180
1.8320,261.9394
1.8360,263.2563
1.8400,262.7296
1.8440,261.3599
1.8480,261.7287
1.8520,263.0457
1.8560,262.8876
1.8600,261.5706
1.8640,261.6760
1.8680,262.8349
1.8720,263.0983
1.8760,261.6233
1.8800,261.2546
1.8840,262.6242
1.8880,263.1510
1.8920,261.8867
1.8960,261.2546
1.9000,262.5715
1.9040,263.3090
1.9080,262.3608
1.9120,261.2019
1.9160,262.0974
1.9200,263.0457
1.9240,262.5715
1.9280,261.4653
1.9320,261.8340
1.9360,263.2563
1.9400,262.7296
1.9440,261.4126
1.9480,261.8867
1.9520,262.9403
1.9560,262.8349
1.9600,261.4653
1.9640,261.6760
1.9680,262.7822
1.9720,262.9930
1.9760,261.7814
1.9800,261.3073
1.9840,262.4135
1.9880,263.2563
1.9920,261.9394
1.9960,261.3073
2.0000,262.4135
2.0040,263.2563
2.0080,262.3608
2.0120,261.3073
2.0160,262.2555
2.0200,263.0457
2.0240,262.5189
2.0280,261.1492
2.0320,261.8340
2.0360,263.0457
2.0400,262.7822
2.0440,261.4126
2.0480,261.7814
2.0520,262.8876
2.0560,263.0457
2.0600,261.5706
2.0640,261.6760
2.0680,262.8349
2.0720,263.1510
2.0760,261.7814
2.0800,261.3599
2.0840,262.6769
2.0880,263.1510
2.0920,261.8867
2.0960,261.3073
2.1000,262.3081
2.1040,263.2037
2.1080,262.2028
2.1120,261.2546
2.1160,262.1501
2.1200,263.0983
2.1240,262.5715
2.1280,261.2019
2.1320,261.9921
2.1360,263.2563
2.1400,262.7296
2.1440,261.3599
2.1480,261.8340
2.1520,263.0457
2.1560,262.7296
2.1600,261.6233
2.1640,261.4653
2.1680,262.7822
2.1720,263.0457
2.1760,261.6760
2.1800,261.3073
2.1840,262.5715
2.1880,263.1510
2.1920,261.9921
2.1960,261.2546
2.2000,262.3608
2.2040,263.2563
2.2080,262.2555
2.2120,261.3073
2.2160,261.9921
2.2200,263.3090
2.2240,262.6242
2.2280,261.4126
2.2320,261.7814
2.2360,262.9403
2.2400,262.7822
2.2440,261.5180
2.2480,261.7287
2.2520,262.9403
2.2560,263.0457
2.2600,261.5180
2.2640,261.4653
2.2680,262.8349
2.2720,263.1510
2.2760,261.6760
2.2800,261.3073
2.2840,262.5189
2.2880,263.0983
2.2920,262.0447
2.2960,261.3073
2.3000,262.3608
2.3040,262.9930
2.3080,262.2555
2.3120,261.2546
2.3160,262.1501
2.3200,263.2037
2.3240,262.7822
2.3280,261.5180
2.3320,262.0447
2.3360,263.1510
2.3400,262.7822
2.3440,261.4653
2.3480,261.6760
2.3520,263.0457
2.3560,263.0983
2.3600,261.4653
2.3640,261.6760
2.3680,262.8876
2.3720,263.0983
2.3760,261.9921
2.3800,261.5706
2.3840,262.5189
2.3880,263.1510
2.3920,261.9921
2.3960,261.5180
2.4000,262.5189
2.4040,263.3090
2.4080,262.2028
2.4120,261.1492
2.4160,262.2028
2.4200,263.2037
2.4240,262.4662
2.4280,261.2019
2.4320,261.7814
2.4360,263.2563
2.4400,262.7296
2.4440,261.5706
2.4480,261.4653
2.4520,263.0983
2.4560,262.9403
2.4600,261.5180
2.4640,261.4126
2.4680,262.9403
2.4720,263.2037
2.4760,261.6233
2.4800,261.3599
2.4840,262.5715
2.4880,263.0983
2.4920,261.9921
2.4960,261.2546
2.5000,262.3081
2.5040,263.4144
2.5080,262.3608
2.5120,261.3073
2.5160,262.2028
2.5200,263.2563
2.5240,262.5715
2.5280,261.3073
2.5320,261.8340
2.5360,263.3617
2.5400,262.7296
2.5440,261.5180
2.5480,261.6233
2.5520,262.8349
2.5560,263.0457
2.5600,261.6760
2.5640,261.5706
2.5680,262.9930
2.5720,263.1510
2.5760,261.9921
2.5800,261.4126
2.5840,262.4662
2.5880,263.2037
2.5920,261.9394
2.5960,261.2546
2.6000,262.2555
2.6040,263.2037
2.6080,262.4662
2.6120,261.4653
2.6160,262.2028
2.6200,263.1510
2.6240,262.5715
2.6280,261.5706
2.6320,261.7814
2.6360,263.0983
2.6400,262.6769
2.6440,261.4126
2.6480,261.7287
2.6520,262.9930
2.6560,262.9930
2.6600,261.4653
2.6640,261.6760
2.6680,262.6769
2.6720,263.0457
2.6760,261.8340
2.6800,261.4126
2.6840,262.4662
2.6880,263.2037
2.6920,261.9394
2.6960,261.3599
2.7000,262.3081
2.7040,263.1510
2.7080,262.2555
2.7120,261.3599
2.7160,261.9921
2.7200,263.4144
2.7240,262.7822
2.7280,261.3599
2.7320,261.6233
2.7360,263.1510
2.7400,262.7822
2.7440,261.5706
2.7480,261.6233
2.7520,263.0457
2.7560,263.0457
2.7600,261.6233
2.7640,261.4653
2.7680,262.8876
2.7720,263.2037
2.7760,261.8867
2.7800,261.4653
2.7840,262.6242
2.7880,263.2037
2.7920,262.3081
2.7960,261.1492
2.8000,262.2028
2.8040,263.3090
2.8080,262.4662
2.8120,261.3599
2.8160,261.9394
2.8200,263.3617
2.8240,262.5189
2.8280,261.2546
2.8320,261.7814
2.8360,262.9930
2.8400,262.8876
2.8440,261.4126
2.8480,261.4126
2.8520,262.8876
2.8560,263.1510
2.8600,261.6760
2.8640,261.4653
2.8680,262.6769
2.8720,263.3090
2.8760,262.1501
2.8800,261.2019
2.8840,262.5715
2.8880,263.2037
2.8920,262.0974
2.8960,261.4653
2.9000,262.4662
2.9040,263.3617
2.9080,262.4662
2.9120,261.3073
2.9160,261.9921
2.9200,263.2037
2.9240,262.6769
2.9280,261.4126
2.9320,261.8867
2.9360,263.1510
2.9400,262.6769
2.9440,261.5706
2.9480,261.7287
2.9520,262.9403
2.9560,262.9403
2.9600,261.5706
2.9640,261.4653
2.9680,262.8349
2.9720,262.9403
2.9760,261.8340
2.9800,261.5706
2.9840,262.4662
2.9880,263.0983
2.9920,262.0447
2.9960,261.1492
3.0000,262.2555
3.0040,263.3090
3.0080,262.3081
3.0120,261.3599
3.0160,262.0447
3.0200,263.2563
3.0240,262.6769
3.0280,260.9912
3.0320,261.6760
3.0360,263.2037
3.0400,262.9930
3.0440,261.5706
3.0480,261.7287
3.0520,263.0457
3.0560,262.9403
3.0600,261.4653
3.0640,261.4653
3.0680,262.7822
3.0720,263.3090
3.0760,261.7814
3.0800,261.4653
3.0840,262.4135
3.0880,262.9403
3.0920,262.3608
3.0960,261.3073
3.1000,262.1501
3.1040,263.2037
3.1080,262.5189
3.1120,261.2019
3.1160,261.9921
3.1200,263.3090
3.1240,262.5715
3.1280,261.2546
3.1320,261.7814
3.1360,263.0983
3.1400,262.7822
3.1440,261.5180
3.1480,261.5706
3.1520,263.0457
3.1560,263.1510
3.1600,261.6760
3.1640,261.5706
3.1680,262.6769
3.1720,263.1510
3.1760,261.7287
3.1800,261.4126
3.1840,262.7822
3.1880,263.4671
3.1920,262.3081
3.1960,261.3599
3.2000,262.2555
3.2040,263.4144
3.2080,262.6242
3.2120,261.3073
3.2160,262.0974
3.2200,263.3617
3.2240,262.7296
3.2280,261.3073
3.2320,261.7814
3.2360,263.0457
3.2400,262.9403
3.2440,261.6760
3.2480,261.5180
3.2520,262.9403
3.2560,263.0983
3.2600,261.8340
3.2640,261.4126
3.2680,262.7822
3.2720,263.0983
3.2760,261.9394
3.2800,261.5180
3.2840,262.5715
3.2880,263.1510
3.2920,262.2028
3.2960,261.4126
3.3000,262.2028
3.3040,263.1510
3.3080,262.2555
3.3120,261.2019
3.3160,261.8867
3.3200,263.2037
3.3240,262.8349
3.3280,261.4126
3.3320,261.8340
3.3360,263.0457
3.3400,262.8876
3.3440,261.5706
3.3480,261.5180
3.3520,262.9930
3.3560,263.0457
3.3600,261.6760
3.3640,261.5180
3.3680,262.6769
3.3720,263.2563
3.3760,261.7287
3.3800,261.3073
3.3840,262.4135
3.3880,263.0457
3.3920,262.1501
3.3960,261.3073
3.4000,262.2555
3.4040,263.3617
3.4080,262.5189
3.4120,261.3073
3.4160,261.9921
3.4200,263.2563
3.4240,262.5715
3.4280,261.3599
3.4320,261.7814
3.4360,262.9403
3.4400,262.8876
3.4440,261.5706
3.4480,261.5180
3.4520,262.7822
3.4560,262.7822
3.4600,261.6233
3.4640,261.2019
3.4680,262.9403
3.4720,263.2037
3.4760,261.8867
3.4800,261.5180
3.4840,262.5715
3.4880,263.0983
3.4920,262.2028
3.4960,261.3073
3.5000,262.2028
3.5040,263.3090
3.5080,262.4662
3.5120,261.2019
3.5160,261.8340
3.5200,263.3617
3.5240,262.6242
3.5280,261.3599
3.5320,261.6233
3.5360,263.1510
3.5400,262.9930
3.5440,261.6233
3.5480,261.6760
3.5520,262.8876
3.5560,262.9403
3.5600,261.7814
3.5640,261.3599
3.5680,262.5715
3.5720,263.0457
3.5760,261.8867
3.5800,261.3599
3.5840,262.5189
3.5880,263.4144
3.5920,262.1501
3.5960,261.3599
3.6000,262.0447
3.6040,263.3617
3.6080,262.4662
3.6120,261.5180
3.6160,262.0974
3.6200,263.3617
3.6240,262.7822
3.6280,261.3599
3.6320,261.8867
3.6360,263.1510
3.6400,262.7296
3.6440,261.5706
3.6480,261.6760
3.6520,262.7822
3.6560,263.0983
3.6600,261.7287
3.6640,261.3599
3.6680,262.6769
3.6720,262.9403
3.6760,261.9394
3.6800,261.3599
3.6840,262.4662
3.6880,263.1510
3.6920,262.3081
3.6960,261.2546
3.7000,262.2028
3.7040,263.2563
3.7080,262.4662
3.7120,261.3599
3.7160,262.0447
3.7200,263.1510
3.7240,262.6769
3.7280,261.3073
3.7320,261.9394
3.7360,262.6769
3.7400,262.8349
3.7440,261.3599
3.7480,261.5706
3.7520,262.8876
3.7560,263.3090
3.7600,261.7287
3.7640,261.3073
3.7680,262.6769
3.7720,263.2563
3.7760,262.0447
3.7800,261.2019
3.7840,262.4135
3.7880,263.2037
3.7920,262.1501
3.7960,261.4653
3.8000,262.2555
3.8040,263.1510
3.8080,262.6769
3.8120,261.2546
3.8160,261.8867
3.8200,263.1510
3.8240,262.7296
3.8280,261.2546
3.8320,261.6760
3.8360,262.8876
3.8400,262.8349
3.8440,261.5706
3.8480,261.6233
3.8520,262.6769
3.8560,263.1510
3.8600,261.6760
3.8640,261.4126
3.8680,262.7296
3.8720,263.1510
3.8760,261.9921
3.8800,261.3599
3.8840,262.4662
3.8880,263.1510
3.8920,262.2028
3.8960,261.5180
3.9000,262.0447
3.9040,263.3617
3.9080,262.6769
3.9120,261.5180
3.9160,261.9921
3.9200,263.1510
3.9240,262.7822
3.9280,261.2019
3.9320,261.6760
3.9360,262.9930
3.9400,262.8349
3.9440,261.5706
3.9480,261.5706
3.9520,262.8349
3.9560,263.0983
3.9600,261.9394
3.9640,261.4653
3.9680,262.6769
3.9720,263.2037
3.9760,261.9394
3.9800,261.3599
3.9840,262.4135
3.9880,263.3617
3.9920,261.9921
3.9960,261.4126
4.0000,262.4135
4.0040,263.4671
4.0080,262.4662
4.0120,261.3073
4.0160,262.0447
4.0200,263.2037
4.0240,262.7296
4.0280,261.2019
4.0320,261.6760
4.0360,263.0983
4.0400,263.0983
4.0440,261.7814
4.0480,261.6233
4.0520,263.0983
4.0560,263.2563
4.0600,261.9394
4.0640,261.5180
4.0680,262.5715
4.0720,263.3617
4.0760,262.0974
4.0800,261.4126
4.0840,262.3081
4.0880,263.0983
4.0920,262.2028
4.0960,261.4126
4.1000,262.0974
4.1040,263.2037
4.1080,262.5715
4.1120,261.2546
4.1160,261.9921
4.1200,263.2563
4.1240,262.7822
4.1280,261.4653
4.1320,261.8867
4.1360,263.0457
4.1400,262.7822
4.1440,261.5706
4.1480,261.6233
4.1520,262.8349
4.1560,262.9930
4.1600,261.8867
4.1640,261.0966
4.1680,262.5715
4.1720,262.9930
4.1760,262.0447
4.1800,261.1492
4.1840,262.4662
4.1880,263.2563
4.1920,262.3081
4.1960,261.3599
4.2000,262.2028
4.2040,263.3090
4.2080,262.5715
4.2120,261.4653
4.2160,261.9394
4.2200,263.2037
4.2240,262.8349
4.2280,261.4126
4.2320,261.6233
4.2360,262.8876
4.2400,262.8876
4.2440,261.6233
4.2480,261.6233
4.2520,262.7822
4.2560,263.3090
4.2600,261.8340
4.2640,261.2546
4.2680,262.5715
4.2720,263.2037
4.2760,261.9921
4.2800,261.3599
4.2840,262.4662
4.2880,263.3090
4.2920,262.3608
4.2960,261.4653
4.3000,262.2028
4.3040,263.3090
4.3080,262.3081
4.3120,261.1492
4.3160,261.5706
4.3200,263.1510
4.3240,262.7296
4.3280,261.6760
4.3320,261.6760
4.3360,263.2037
4.3400,263.2037
4.3440,261.5180
4.3480,261.5706
4.3520,262.8876
4.3560,263.1510
4.3600,261.8340
4.3640,261.4126
4.3680,262.6242
4.3720,263.0983
4.3760,261.8867
4.3800,261.2019
4.3840,262.3608
4.3880,263.3090
4.3920,262.4662
4.3960,261.3073
4.4000,262.2555
4.4040,263.3617
4.4080,262.7822
4.4120,261.3073
4.4160,261.8867
4.4200,263.2037
4.4240,262.8349
4.4280,261.5180
4.4320,261.6233
4.4360,262.9930
4.4400,263.0983
4.4440,261.6760
4.4480,261.5706
4.4520,262.7822
4.4560,262.9403
4.4600,261.7814
4.4640,261.2546
4.4680,262.6769
4.4720,263.1510
4.4760,262.1501
4.4800,261.3599
4.4840,262.6242
4.4880,263.0983
4.4920,262.2555
4.4960,261.4126
4.5000,262.0447
4.5040,263.2037
4.5080,262.5189
4.5120,261.3073
4.5160,261.8340
4.5200,263.0983
4.5240,262.7822
4.5280,261.5180
4.5320,261.5706
4.5360,262.8876
4.5400,262.8876
4.5440,261.6233
4.5480,261.5706
4.5520,262.8876
4.5560,263.1510
4.5600,261.7814
4.5640,261.3073
4.5680,262.4135
4.5720,263.3090
4.5760,261.9394
4.5800,261.3073
4.5840,262.4135
4.5880,263.2037
4.5920,262.2555
4.5960,261.3073
4.6000,262.1501
4.6040,263.2037
4.6080,262.5189
4.6120,261.3073
4.6160,261.9394
4.6200,263.2563
4.6240,262.7296
4.6280,261.5180
4.6320,261.7287
4.6360,262.7822
4.6400,262.8349
4.6440,261.5180
4.6480,261.3599
4.6520,262.8876
4.6560,262.9403
4.6600,261.7287
4.6640,261.3599
4.6680,262.5715
4.6720,263.2037
4.6760,262.0974
4.6800,261.4126
4.6840,262.3608
4.6880,263.2563
4.6920,262.3608
4.6960,261.3599
4.7000,262.1501
4.7040,263.0457
4.7080,262.5715
4.7120,261.4126
4.7160,261.8867
4.7200,263.2563
4.7240,262.9403
4.7280,261.4653
4.7320,261.5706
4.7360,262.7822
4.7400,262.9403
4.7440,261.6760
4.7480,261.6233
4.7520,262.6769
4.7560,263.3090
4.7600,262.0447
4.7640,261.4653
4.7680,262.5189
4.7720,262.9930
4.7760,262.1501
4.7800,261.2546
4.7840,262.4135
4.7880,263.4144
4.7920,262.2555
4.7960,261.4126
4.8000,261.9394
4.8040,263.3617
4.8080,262.5189
4.8120,261.3599
4.8160,261.9394
4.8200,263.0983
4.8240,262.7822
4.8280,261.4126
4.8320,261.6233
4.8360,262.8876
4.8400,263.0983
4.8440,261.7287
4.8480,261.4653
4.8520,262.9403
4.8560,262.9403
4.8600,261.7287
4.8640,261.4653
4.8680,262.4662
4.8720,263.1510
4.8760,262.0974
4.8800,261.2546
4.8840,262.2555
4.8880,263.0457
4.8920,262.3608
4.8960,261.3599
4.9000,262.0974
4.9040,263.0983
4.9080,262.4662
4.9120,261.5180
4.9160,261.9394
4.9200,263.1510
4.9240,262.7822
4.9280,261.5180
4.9320,261.6233
4.9360,262.8349
4.9400,262.9403
4.9440,261.5706
4.9480,261.5706
4.9520,262.8349
4.9560,263.0457
4.9600,261.9394
4.9640,261.3599
4.9680,262.5189
4.9720,263.1510
4.9760,262.0974
4.9800,261.3599
4.9840,261.9921
4.9880,263.5724
4.9920,262.3608
4.9960,261.2546
5.0000,262.2028
5.0040,263.3090
5.0080,262.6242
5.0120,261.4126
5.0160,262.0447
5.0200,263.0983
5.0240,262.8876
5.0280,261.3599
5.0320,261.6233
5.0360,262.9403
5.0400,263.0457
5.0440,261.5706
5.0480,261.5706
5.0520,262.7822
5.0560,263.2037
5.0600,261.8340
5.0640,261.4653
5.0680,262.5189
5.0720,263.2037
5.0760,262.0447
5.0800,261.2019
5.0840,262.2028
5.0880,263.0983
5.0920,262.4135
5.0960,261.1492
5.1000,261.9921
5.1040,263.1510
5.1080,262.7296
5.1120,261.4653
5.1160,261.6233
5.1200,263.0983
5.1240,262.8349
5.1280,261.6760
5.1320,261.5706
5.1360,262.8876
5.1400,262.9930
5.1440,261.7287
5.1480,261.5180
5.1520,262.6769
5.1560,263.0983
5.1600,261.9394
5.1640,261.0966
5.1680,262.3608
5.1720,263.2563
5.1760,261.9921
5.1800,261.3073
5.1840,262.5189
5.1880,263.2037
5.1920,262.4662
5.1960,261.3599
5.2000,262.1501
5.2040,263.1510
5.2080,262.7296
5.2120,261.4653
5.2160,261.6233
5.2200,263.0983
5.2240,262.6769
5.2280,261.5180
5.2320,261.8340
5.2360,262.9930
5.2400,262.9930
5.2440,261.8340
5.2480,261.4653
5.2520,262.8876
5.2560,263.2563
5.2600,261.9394
5.2640,261.2546
5.2680,262.7296
5.2720,263.3090
5.2760,262.1501
5.2800,261.3599
5.2840,262.1501
5.2880,263.3090
5.2920,262.2555
5.2960,261.2546
5.3000,262.0974
5.3040,263.1510
5.3080,262.3608
5.3120,261.3073
5.3160,261.7814
5.3200,262.9403
5.3240,262.8876
5.3280,261.4653
5.3320,261.7287
5.3360,263.0457
5.3400,263.0457
5.3440,261.6760
5.3480,261.6233
5.3520,262.8349
5.3560,263.2037
5.3600,261.7287
5.3640,261.3599
5.3680,262.5715
5.3720,263.2037
5.3760,261.9921
5.3800,261.3073
5.3840,262.4135
5.3880,263.3617
5.3920,262.4135
5.3960,261.2546
5.4000,262.1501
5.4040,263.2037
5.4080,262.4662
5.4120,261.4126
5.4160,261.6233
5.4200,262.9403
5.4240,262.7296
5.4280,261.5180
5.4320,261.6760
5.4360,263.0983
5.4400,262.8349
5.4440,261.7814
5.4480,261.4126
5.4520,262.7296
5.4560,262.9403
5.4600,261.6760
5.4640,261.1492
5.4680,262.6769
5.4720,263.2037
5.4760,262.0447
5.4800,261.2019
5.4840,262.2028
5.4880,263.2037
5.4920,262.3081
5.4960,261.4126
5.5000,261.9394
5.5040,263.2037
5.5080,262.7822
5.5120,261.5180
5.5160,261.8340
5.5200,263.0983
5.5240,262.7822
5.5280,261.6760
5.5320,261.6233
5.5360,262.9403
5.5400,263.0457
5.5440,261.8340
5.5480,261.5180
5.5520,262.7822
