Test Number:,315dmKlong427_38
Test Date:,4/25/2017
Post Test Comment:,
Data Description:,Fy Load1
Optional Title:,
Calculation:,Raw
Filter:,none

SEC,N
2.1400,92.7117
2.1440,84.4339
2.1480,87.7450
2.1520,109.2673
2.1560,91.0561
2.1600,84.4339
2.1640,92.7117
2.1680,122.5119
2.1720,96.0228
2.1760,77.8116
2.1800,112.5785
2.1840,109.2673
2.1880,96.0228
2.1920,86.0894
2.1960,102.6451
2.2000,110.9229
2.2040,96.0228
2.2080,61.2559
2.2120,77.8116
2.2160,91.0561
2.2200,86.0894
2.2240,74.5005
2.2280,81.1227
2.2320,119.2007
2.2360,105.9562
2.2400,94.3673
2.2440,84.4339
2.2480,100.9895
2.2520,109.2673
2.2560,92.7117
2.2600,87.7450
2.2640,102.6451
2.2680,97.6784
2.2720,96.0228
2.2760,76.1560
2.2800,94.3673
2.2840,102.6451
2.2880,102.6451
2.2920,81.1227
2.2960,94.3673
2.3000,99.3340
2.3040,87.7450
2.3080,54.6337
2.3120,69.5338
2.3160,92.7117
2.3200,89.4006
2.3240,82.7783
2.3280,82.7783
2.3320,100.9895
2.3360,99.3340
2.3400,97.6784
2.3440,94.3673
2.3480,99.3340
2.3520,117.5452
2.3560,97.6784
2.3600,66.2226
2.3640,87.7450
2.3680,107.6118
2.3720,81.1227
2.3760,76.1560
2.3800,86.0894
2.3840,96.0228
2.3880,82.7783
2.3920,67.8782
2.3960,86.0894
2.4000,100.9895
2.4040,82.7783
2.4080,66.2226
2.4120,82.7783
2.4160,87.7450
2.4200,86.0894
2.4240,64.5671
2.4280,57.9448
2.4320,74.5005
2.4360,79.4672
2.4400,81.1227
2.4440,86.0894
2.4480,99.3340
2.4520,97.6784
2.4560,87.7450
2.4600,62.9115
2.4640,76.1560
2.4680,87.7450
2.4720,89.4006
2.4760,74.5005
2.4800,82.7783
2.4840,99.3340
2.4880,76.1560
2.4920,67.8782
2.4960,82.7783
2.5000,94.3673
2.5040,84.4339
2.5080,67.8782
2.5120,64.5671
2.5160,84.4339
2.5200,61.2559
2.5240,54.6337
2.5280,59.6004
2.5320,77.8116
2.5360,79.4672
2.5400,56.2892
2.5440,72.8449
2.5480,102.6451
2.5520,114.2340
2.5560,77.8116
2.5600,72.8449
2.5640,87.7450
2.5680,102.6451
2.5720,94.3673
2.5760,67.8782
2.5800,81.1227
2.5840,96.0228
2.5880,81.1227
2.5920,62.9115
2.5960,71.1893
2.6000,79.4672
2.6040,76.1560
2.6080,52.9781
2.6120,69.5338
2.6160,82.7783
2.6200,79.4672
2.6240,66.2226
2.6280,61.2559
2.6320,71.1893
2.6360,61.2559
2.6400,61.2559
2.6440,57.9448
2.6480,81.1227
2.6520,86.0894
2.6560,67.8782
2.6600,66.2226
2.6640,94.3673
2.6680,100.9895
2.6720,82.7783
2.6760,74.5005
2.6800,79.4672
2.6840,102.6451
2.6880,82.7783
2.6920,71.1893
2.6960,72.8449
2.7000,86.0894
2.7040,67.8782
2.7080,62.9115
2.7120,87.7450
2.7160,97.6784
2.7200,74.5005
2.7240,57.9448
2.7280,49.6670
2.7320,62.9115
2.7360,61.2559
2.7400,44.7003
2.7440,57.9448
2.7480,69.5338
2.7520,71.1893
2.7560,59.6004
2.7600,48.0114
2.7640,79.4672
2.7680,107.6118
2.7720,82.7783
2.7760,72.8449
2.7800,76.1560
2.7840,94.3673
2.7880,74.5005
2.7920,59.6004
2.7960,54.6337
2.8000,87.7450
2.8040,67.8782
2.8080,49.6670
2.8120,56.2892
2.8160,71.1893
2.8200,69.5338
2.8240,59.6004
2.8280,69.5338
2.8320,84.4339
2.8360,74.5005
2.8400,59.6004
2.8440,43.0447
2.8480,56.2892
2.8520,59.6004
2.8560,54.6337
2.8600,41.3891
2.8640,62.9115
2.8680,76.1560
2.8720,54.6337
2.8760,54.6337
2.8800,61.2559
2.8840,91.0561
2.8880,69.5338
2.8920,56.2892
2.8960,71.1893
2.9000,66.2226
2.9040,67.8782
