Test Number:,315dmKlong427_38
0.4280,-50.7892
0.4320,-48.1846
0.4360,-50.7892
0.4400,-52.0915
0.4440,-50.7892
0.4480,-48.8357
0.4520,-52.7426
0.4560,-54.6960
0.4600,-50.7892
0.4640,-50.7892
0.4680,-52.7426
0.4720,-54.6960
0.4760,-50.7892
0.4800,-50.1380
0.4840,-53.3937
0.4880,-55.9983
0.4920,-54.6960
0.4960,-51.4403
0.5000,-52.7426
0.5040,-55.9983
0.5080,-57.9517
0.5120,-52.7426
0.5160,-50.7892
0.5200,-54.6960
0.5240,-57.9517
0.5280,-55.3472
0.5320,-53.3937
0.5360,-56.6495
0.5400,-57.3006
0.5440,-56.6495
0.5480,-54.0449
0.5520,-55.9983
0.5560,-56.6495
0.5600,-54.0449
0.5640,-54.6960
0.5680,-55.9983
0.5720,-58.6029
0.5760,-55.3472
0.5800,-52.0915
0.5840,-54.6960
0.5880,-57.9517
0.5920,-59.9052
0.5960,-54.6960
0.6000,-54.6960
0.6040,-57.3006
0.6080,-57.3006
0.6120,-55.3472
0.6160,-55.3472
0.6200,-59.2540
0.6240,-60.5563
0.6280,-58.6029
0.6320,-55.9983
0.6360,-58.6029
0.6400,-60.5563
0.6440,-61.2075
0.6480,-58.6029
0.6520,-61.2075
0.6560,-63.8120
0.6600,-61.2075
0.6640,-60.5563
0.6680,-64.4632
0.6720,-65.7655
0.6760,-63.1609
0.6800,-60.5563
0.6840,-61.2075
0.6880,-65.1143
0.6920,-61.8586
0.6960,-59.9052
0.7000,-61.2075
0.7040,-67.0677
0.7080,-65.1143
0.7120,-65.1143
0.7160,-61.8586
0.7200,-65.1143
0.7240,-69.0212
0.7280,-62.5097
0.7320,-63.1609
0.7360,-66.4166
0.7400,-66.4166
0.7440,-65.7655
0.7480,-62.5097
0.7520,-65.7655
0.7560,-67.7189
0.7600,-65.1143
0.7640,-63.8120
0.7680,-67.0677
0.7720,-67.7189
0.7760,-67.0677
0.7800,-65.1143
0.7840,-66.4166
0.7880,-68.3700
0.7920,-70.9746
0.7960,-66.4166
0.8000,-66.4166
0.8040,-69.6723
0.8080,-69.6723
0.8120,-68.3700
0.8160,-67.0677
0.8200,-70.3235
0.8240,-70.3235
0.8280,-70.3235
0.8320,-67.7189
0.8360,-69.6723
0.8400,-72.9280
0.8440,-67.7189
0.8480,-67.0677
0.8520,-69.6723
0.8560,-70.3235
0.8600,-69.0212
0.8640,-65.7655
0.8680,-68.3700
0.8720,-69.6723
0.8760,-71.6258
0.8800,-69.6723
0.8840,-68.3700
0.8880,-72.2769
0.8920,-72.9280
0.8960,-72.9280
0.9000,-71.6258
0.9040,-74.8815
0.9080,-74.2303
0.9120,-73.5792
0.9160,-72.9280
0.9200,-77.4860
0.9240,-76.1838
0.9280,-76.8349
0.9320,-74.2303
0.9360,-76.8349
0.9400,-79.4395
0.9440,-78.1372
0.9480,-72.9280
0.9520,-75.5326
0.9560,-79.4395
0.9600,-74.2303
0.9640,-72.9280
0.9680,-75.5326
0.9720,-78.7883
0.9760,-76.1838
0.9800,-73.5792
0.9840,-76.8349
0.9880,-78.1372
0.9920,-79.4395
0.9960,-76.8349
1.0000,-78.1372
1.0040,-82.0440
1.0080,-80.7418
1.0120,-77.4860
1.0160,-76.8349
1.0200,-78.1372
1.0240,-78.7883
1.0280,-80.0906
1.0320,-78.1372
1.0360,-80.0906
1.0400,-83.9975
1.0440,-77.4860
1.0480,-78.1372
1.0520,-81.3929
1.0560,-82.6952
1.0600,-78.7883
1.0640,-76.8349
1.0680,-82.6952
1.0720,-82.0440
1.0760,-79.4395
1.0800,-79.4395
1.0840,-79.4395
1.0880,-84.6486
1.0920,-82.6952
1.0960,-76.1838
1.1000,-79.4395
1.1040,-82.0440
1.1080,-80.0906
1.1120,-79.4395
1.1160,-80.7418
1.1200,-81.3929
1.1240,-83.9975
1.1280,-81.3929
1.1320,-80.7418
1.1360,-82.6952
1.1400,-83.9975
1.1440,-82.0440
1.1480,-81.3929
1.1520,-84.6486
1.1560,-84.6486
1.1600,-84.6486
1.1640,-83.3463
1.1680,-85.2998
1.1720,-87.9043
1.1760,-87.2532
1.1800,-82.6952
1.1840,-84.6486
1.1880,-86.6020
1.1920,-87.2532
1.1960,-85.2998
1.2000,-84.6486
1.2040,-88.5555
1.2080,-90.5089
1.2120,-88.5555
1.2160,-85.2998
1.2200,-89.2066
1.2240,-92.4623
1.2280,-91.8112
1.2320,-87.9043
1.2360,-87.2532
1.2400,-90.5089
1.2440,-88.5555
1.2480,-87.9043
1.2520,-91.1600
1.2560,-92.4623
1.2600,-89.2066
1.2640,-88.5555
1.2680,-91.8112
1.2720,-92.4623
1.2760,-90.5089
1.2800,-87.9043
1.2840,-88.5555
1.2880,-93.1135
1.2920,-91.1600
1.2960,-90.5089
1.3000,-89.2066
1.3040,-93.7646
1.3080,-90.5089
1.3120,-92.4623
1.3160,-90.5089
1.3200,-91.8112
1.3240,-94.4158
1.3280,-91.8112
1.3320,-89.2066
1.3360,-93.1135
1.3400,-96.3692
1.3440,-93.1135
1.3480,-89.8578
1.3520,-93.1135
1.3560,-96.3692
1.3600,-94.4158
1.3640,-92.4623
1.3680,-95.7180
1.3720,-95.7180
1.3760,-95.0669
1.3800,-91.8112
1.3840,-93.7646
1.3880,-97.6715
1.3920,-94.4158
1.3960,-92.4623
1.4000,-95.0669
1.4040,-96.3692
1.4080,-96.3692
1.4120,-95.7180
1.4160,-95.7180
1.4200,-97.6715
1.4240,-98.9738
1.4280,-98.3226
1.4320,-97.0203
1.4360,-99.6249
1.4400,-102.2295
1.4440,-99.6249
1.4480,-97.6715
1.4520,-100.2761
1.4560,-103.5318
1.4600,-100.2761
1.4640,-99.6249
1.4680,-98.3226
1.4720,-102.8806
1.4760,-102.8806
1.4800,-99.6249
1.4840,-98.9738
1.4880,-101.5783
1.4920,-100.2761
1.4960,-97.6715
1.5000,-100.9272
1.5040,-100.9272
1.5080,-103.5318
1.5120,-99.6249
1.5160,-98.9738
1.5200,-101.5783
1.5240,-103.5318
1.5280,-102.8806
1.5320,-100.2761
1.5360,-102.2295
1.5400,-104.8341
1.5440,-102.8806
1.5480,-100.9272
1.5520,-104.8341
1.5560,-105.4852
1.5600,-102.8806
1.5640,-102.2295
1.5680,-106.1363
1.5720,-106.7875
1.5760,-107.4386
1.5800,-101.5783
1.5840,-104.8341
1.5880,-107.4386
1.5920,-106.1363
1.5960,-104.8341
1.6000,-104.8341
1.6040,-107.4386
1.6080,-109.3921
1.6120,-104.8341
1.6160,-102.8806
1.6200,-106.1363
1.6240,-107.4386
1.6280,-104.8341
1.6320,-106.1363
1.6360,-105.4852
1.6400,-109.3921
1.6440,-106.7875
1.6480,-103.5318
1.6520,-106.7875
1.6560,-108.0898
1.6600,-108.7409
1.6640,-106.7875
1.6680,-108.7409
1.6720,-109.3921
1.6760,-110.6943
1.6800,-110.0432
1.6840,-110.0432
1.6880,-110.0432
1.6920,-110.0432
1.6960,-110.0432
1.7000,-110.0432
1.7040,-113.2989
1.7080,-114.6012
1.7120,-111.9966
1.7160,-110.0432
1.7200,-113.2989
1.7240,-114.6012
1.7280,-111.9966
1.7320,-109.3921
1.7360,-111.3455
1.7400,-115.2523
1.7440,-113.9501
1.7480,-111.3455
1.7520,-115.2523
1.7560,-114.6012
1.7600,-116.5546
1.7640,-111.3455
1.7680,-114.6012
1.7720,-118.5081
1.7760,-116.5546
1.7800,-111.9966
1.7840,-115.9035
1.7880,-118.5081
1.7920,-117.2058
1.7960,-113.9501
1.8000,-113.9501
1.8040,-118.5081
1.8080,-118.5081
1.8120,-116.5546
1.8160,-115.2523
1.8200,-115.9035
1.8240,-119.1592
1.8280,-114.6012
1.8320,-111.9966
1.8360,-116.5546
1.8400,-118.5081
1.8440,-116.5546
1.8480,-111.3455
1.8520,-115.2523
1.8560,-117.2058
1.8600,-116.5546
1.8640,-115.2523
1.8680,-114.6012
1.8720,-117.8569
1.8760,-118.5081
1.8800,-117.8569
1.8840,-115.9035
1.8880,-117.8569
1.8920,-117.8569
1.8960,-113.9501
1.9000,-115.2523
1.9040,-118.5081
1.9080,-119.1592
1.9120,-118.5081
1.9160,-116.5546
1.9200,-119.1592
1.9240,-121.7638
1.9280,-117.2058
1.9320,-119.1592
1.9360,-120.4615
1.9400,-121.1126
1.9440,-121.1126
1.9480,-118.5081
1.9520,-120.4615
1.9560,-121.7638
1.9600,-121.7638
1.9640,-120.4615
1.9680,-122.4149
1.9720,-123.7172
1.9760,-125.6706
1.9800,-121.1126
1.9840,-122.4149
1.9880,-125.6706
1.9920,-125.0195
1.9960,-123.0661
2.0000,-120.4615
2.0040,-126.3218
2.0080,-126.3218
2.0120,-124.3684
2.0160,-122.4149
2.0200,-126.3218
2.0240,-125.6706
2.0280,-125.6706
2.0320,-121.7638
2.0360,-126.9729
2.0400,-128.2752
2.0440,-126.3218
2.0480,-123.0661
2.0520,-126.3218
2.0560,-128.9264
2.0600,-127.6241
2.0640,-124.3684
2.0680,-125.6706
2.0720,-127.6241
2.0760,-125.6706
2.0800,-123.7172
2.0840,-126.3218
2.0880,-128.2752
2.0920,-129.5775
2.0960,-126.3218
2.1000,-126.9729
2.1040,-127.6241
2.1080,-130.2286
2.1120,-127.6241
2.1160,-127.6241
2.1200,-128.2752
2.1240,-130.8798
2.1280,-128.9264
2.1320,-126.9729
2.1360,-130.2286
2.1400,-134.7867
2.1440,-130.8798
2.1480,-126.3218
2.1520,-128.9264
2.1560,-130.8798
2.1600,-126.9729
2.1640,-126.3218
2.1680,-130.2286
2.1720,-130.8798
2.1760,-132.8332
2.1800,-126.9729
2.1840,-127.6241
2.1880,-131.5309
2.1920,-130.2286
2.1960,-130.8798
2.2000,-128.9264
2.2040,-130.8798
2.2080,-132.8332
2.2120,-132.1821
2.2160,-131.5309
2.2200,-133.4844
2.2240,-134.7867
2.2280,-134.1355
2.2320,-132.1821
2.2360,-132.8332
2.2400,-136.7401
2.2440,-134.7867
2.2480,-134.7867
2.2520,-136.7401
2.2560,-138.0424
2.2600,-136.0889
2.2640,-132.8332
2.2680,-136.0889
2.2720,-139.3447
2.2760,-138.6935
2.2800,-133.4844
2.2840,-134.7867
2.2880,-136.0889
2.2920,-138.6935
2.2960,-135.4378
2.3000,-134.7867
2.3040,-137.3912
2.3080,-138.0424
2.3120,-134.7867
2.3160,-134.1355
2.3200,-138.0424
2.3240,-138.0424
2.3280,-137.3912
2.3320,-134.1355
2.3360,-136.7401
2.3400,-140.6469
2.3440,-138.0424
2.3480,-135.4378
2.3520,-140.6469
2.3560,-140.6469
2.3600,-139.3447
2.3640,-135.4378
2.3680,-139.9958
2.3720,-143.9026
2.3760,-138.6935
2.3800,-138.0424
2.3840,-138.0424
2.3880,-141.9492
2.3920,-141.2981
2.3960,-137.3912
2.4000,-137.3912
2.4040,-140.6469
2.4080,-141.9492
2.4120,-140.6469
2.4160,-137.3912
2.4200,-141.9492
2.4240,-143.2515
2.4280,-141.2981
2.4320,-138.6935
2.4360,-143.9026
2.4400,-143.2515
2.4440,-139.9958
2.4480,-138.6935
2.4520,-143.2515
2.4560,-143.2515
2.4600,-143.2515
2.4640,-140.6469
2.4680,-141.9492
2.4720,-143.2515
2.4760,-144.5538
2.4800,-143.9026
2.4840,-144.5538
2.4880,-144.5538
2.4920,-145.2049
2.4960,-145.8561
2.5000,-142.6004
2.5040,-145.8561
2.5080,-147.1584
2.5120,-145.2049
2.5160,-143.2515
2.5200,-147.1584
2.5240,-149.7629
2.5280,-147.8095
2.5320,-145.2049
2.5360,-145.2049
2.5400,-149.7629
2.5440,-149.7629
2.5480,-145.2049
2.5520,-145.2049
2.5560,-147.8095
2.5600,-149.1118
2.5640,-143.2515
2.5680,-149.1118
2.5720,-149.1118
2.5760,-148.4606
2.5800,-149.1118
2.5840,-148.4606
2.5880,-149.7629
2.5920,-151.0652
2.5960,-149.1118
2.6000,-149.1118
2.6040,-149.7629
2.6080,-154.9721
2.6120,-149.7629
2.6160,-148.4606
2.6200,-151.7164
2.6240,-152.3675
2.6280,-149.1118
2.6320,-146.5072
2.6360,-152.3675
2.6400,-153.6698
2.6440,-151.0652
2.6480,-150.4141
2.6520,-153.0186
2.6560,-154.3209
2.6600,-153.6698
2.6640,-151.7164
2.6680,-151.7164
2.6720,-154.9721
2.6760,-153.6698
2.6800,-152.3675
2.6840,-153.0186
2.6880,-156.9255
2.6920,-153.6698
2.6960,-150.4141
2.7000,-151.0652
2.7040,-154.3209
2.7080,-158.2278
2.7120,-153.0186
2.7160,-150.4141
2.7200,-156.2744
2.7240,-157.5766
2.7280,-155.6232
2.7320,-151.7164
2.7360,-154.9721
2.7400,-158.2278
2.7440,-155.6232
2.7480,-149.7629
2.7520,-155.6232
2.7560,-157.5766
2.7600,-156.9255
2.7640,-157.5766
2.7680,-157.5766
2.7720,-161.4835
2.7760,-161.4835
2.7800,-157.5766
2.7840,-159.5301
2.7880,-159.5301
2.7920,-161.4835
2.7960,-158.2278
2.8000,-158.2278
2.8040,-161.4835
2.8080,-164.0881
2.8120,-158.8789
2.8160,-158.8789
2.8200,-162.7858
2.8240,-164.0881
2.8280,-159.5301
2.8320,-161.4835
2.8360,-162.1347
2.8400,-164.7392
2.8440,-161.4835
2.8480,-157.5766
2.8520,-160.8324
2.8560,-162.7858
2.8600,-161.4835
2.8640,-158.2278
2.8680,-158.2278
2.8720,-164.0881
2.8760,-162.1347
2.8800,-160.1812
2.8840,-161.4835
2.8880,-165.3904
2.8920,-164.7392
2.8960,-161.4835
2.9000,-161.4835
2.9040,-164.7392
2.9080,-165.3904
2.9120,-163.4369
2.9160,-162.7858
2.9200,-166.0415
2.9240,-166.6927
2.9280,-164.7392
2.9320,-162.7858
2.9360,-165.3904
2.9400,-166.6927
2.9440,-164.7392
2.9480,-163.4369
2.9520,-164.7392
2.9560,-167.9949
2.9600,-165.3904
2.9640,-162.7858
2.9680,-164.0881
2.9720,-165.3904
2.9760,-165.3904
2.9800,-160.8324
2.9840,-164.7392
2.9880,-167.3438
2.9920,-167.9949
2.9960,-164.0881
3.0000,-164.7392
3.0040,-167.9949
3.0080,-169.9484
3.0120,-166.6927
3.0160,-165.3904
3.0200,-166.6927
3.0240,-170.5995
3.0280,-167.9949
3.0320,-169.9484
3.0360,-170.5995
3.0400,-171.9018
3.0440,-170.5995
3.0480,-171.2507
3.0520,-173.2041
3.0560,-174.5064
3.0600,-173.2041
3.0640,-172.5529
3.0680,-172.5529
3.0720,-173.8552
3.0760,-176.4598
3.0800,-171.2507
3.0840,-173.8552
3.0880,-175.8087
3.0920,-173.2041
3.0960,-171.2507
3.1000,-173.8552
3.1040,-175.8087
3.1080,-177.1109
3.1120,-175.1575
3.1160,-171.9018
3.1200,-177.7621
3.1240,-178.4132
3.1280,-175.1575
3.1320,-174.5064
3.1360,-177.7621
3.1400,-179.0644
3.1440,-174.5064
3.1480,-174.5064
3.1520,-177.1109
3.1560,-179.0644
3.1600,-177.7621
3.1640,-176.4598
3.1680,-175.8087
3.1720,-179.0644
3.1760,-177.1109
3.1800,-177.1109
3.1840,-177.7621
3.1880,-179.7155
3.1920,-182.3201
3.1960,-178.4132
3.2000,-175.1575
3.2040,-176.4598
3.2080,-181.6689
3.2120,-179.7155
3.2160,-177.1109
3.2200,-179.0644
3.2240,-182.3201
3.2280,-177.7621
3.2320,-177.7621
3.2360,-180.3667
3.2400,-182.9712
3.2440,-181.6689
3.2480,-179.0644
3.2520,-177.7621
3.2560,-184.2735
3.2600,-181.0178
3.2640,-177.7621
3.2680,-181.6689
3.2720,-182.3201
3.2760,-182.3201
3.2800,-177.7621
3.2840,-181.0178
3.2880,-181.6689
3.2920,-184.2735
3.2960,-182.3201
3.3000,-179.0644
3.3040,-182.9712
3.3080,-186.2270
3.3120,-182.3201
3.3160,-182.9712
3.3200,-185.5758
3.3240,-186.2270
3.3280,-184.2735
3.3320,-185.5758
3.3360,-185.5758
3.3400,-186.8781
3.3440,-184.2735
3.3480,-185.5758
3.3520,-184.9247
3.3560,-189.4827
3.3600,-185.5758
3.3640,-182.9712
3.3680,-187.5293
3.3720,-189.4827
3.3760,-188.8315
3.3800,-185.5758
3.3840,-183.6224
3.3880,-189.4827
3.3920,-185.5758
3.3960,-186.8781
3.4000,-187.5293
3.4040,-189.4827
3.4080,-189.4827
3.4120,-186.2270
3.4160,-186.2270
3.4200,-186.8781
3.4240,-192.0872
3.4280,-186.8781
3.4320,-184.9247
3.4360,-188.1804
3.4400,-189.4827
3.4440,-188.8315
3.4480,-186.2270
3.4520,-188.8315
3.4560,-190.7850
3.4600,-188.1804
3.4640,-184.9247
3.4680,-188.1804
3.4720,-190.7850
3.4760,-190.1338
3.4800,-187.5293
3.4840,-186.2270
3.4880,-192.0872
3.4920,-194.6918
3.4960,-190.1338
3.5000,-188.8315
3.5040,-193.3895
3.5080,-195.3430
3.5120,-190.1338
3.5160,-188.1804
3.5200,-192.0872
3.5240,-194.0407
3.5280,-191.4361
3.5320,-189.4827
3.5360,-190.1338
3.5400,-195.3430
3.5440,-192.0872
3.5480,-190.7850
3.5520,-191.4361
3.5560,-193.3895
3.5600,-193.3895
3.5640,-190.1338
3.5680,-190.7850
3.5720,-194.0407
3.5760,-194.6918
3.5800,-191.4361
3.5840,-191.4361
3.5880,-194.6918
3.5920,-196.6452
3.5960,-193.3895
3.6000,-194.6918
3.6040,-196.6452
3.6080,-197.9475
3.6120,-195.3430
3.6160,-195.3430
3.6200,-196.6452
3.6240,-197.9475
3.6280,-198.5987
3.6320,-194.6918
3.6360,-195.9941
3.6400,-197.9475
3.6440,-195.3430
3.6480,-195.3430
3.6520,-196.6452
3.6560,-197.2964
3.6600,-199.2498
3.6640,-197.2964
3.6680,-199.2498
3.6720,-201.8544
3.6760,-197.9475
3.6800,-195.3430
3.6840,-196.6452
3.6880,-197.9475
3.6920,-199.2498
3.6960,-197.2964
3.7000,-198.5987
3.7040,-199.9010
3.7080,-201.2032
3.7120,-198.5987
3.7160,-199.9010
3.7200,-200.5521
3.7240,-202.5055
3.7280,-199.2498
3.7320,-197.2964
3.7360,-200.5521
3.7400,-203.1567
3.7440,-200.5521
3.7480,-198.5987
3.7520,-201.8544
3.7560,-205.7613
3.7600,-200.5521
3.7640,-197.9475
3.7680,-202.5055
3.7720,-205.1101
3.7760,-201.8544
3.7800,-200.5521
3.7840,-201.8544
3.7880,-203.1567
3.7920,-205.7613
3.7960,-200.5521
3.8000,-199.9010
3.8040,-204.4590
3.8080,-206.4124
3.8120,-202.5055
3.8160,-199.9010
3.8200,-203.8078
3.8240,-204.4590
3.8280,-203.8078
3.8320,-202.5055
3.8360,-203.1567
3.8400,-204.4590
3.8440,-201.8544
3.8480,-201.2032
3.8520,-202.5055
3.8560,-206.4124
3.8600,-205.1101
3.8640,-203.8078
3.8680,-205.7613
3.8720,-207.7147
3.8760,-206.4124
3.8800,-205.1101
3.8840,-205.1101
3.8880,-207.7147
3.8920,-207.7147
3.8960,-208.3658
3.9000,-206.4124
3.9040,-208.3658
3.9080,-211.6215
3.9120,-207.0635
3.9160,-206.4124
3.9200,-208.3658
3.9240,-209.0170
3.9280,-210.3192
3.9320,-208.3658
3.9360,-209.0170
3.9400,-209.6681
3.9440,-208.3658
3.9480,-207.7147
3.9520,-207.0635
3.9560,-211.6215
3.9600,-209.0170
3.9640,-206.4124
3.9680,-207.0635
3.9720,-207.7147
3.9760,-209.0170
3.9800,-207.0635
3.9840,-207.7147
3.9880,-209.0170
3.9920,-209.0170
3.9960,-205.7613
4.0000,-205.7613
4.0040,-204.4590
4.0080,-206.4124
4.0120,-204.4590
4.0160,-204.4590
4.0200,-204.4590
4.0240,-209.0170
4.0280,-203.8078
4.0320,-202.5055
4.0360,-202.5055
4.0400,-206.4124
4.0440,-203.1567
4.0480,-201.8544
4.0520,-202.5055
4.0560,-204.4590
4.0600,-202.5055
4.0640,-201.8544
4.0680,-201.2032
4.0720,-204.4590
4.0760,-204.4590
4.0800,-199.9010
4.0840,-201.8544
4.0880,-203.8078
4.0920,-204.4590
4.0960,-199.2498
4.1000,-199.2498
4.1040,-203.1567
4.1080,-205.1101
4.1120,-203.8078
4.1160,-201.2032
4.1200,-201.2032
4.1240,-202.5055
4.1280,-201.2032
4.1320,-197.9475
4.1360,-201.8544
4.1400,-199.9010
4.1440,-200.5521
4.1480,-198.5987
4.1520,-199.9010
4.1560,-199.2498
4.1600,-197.2964
4.1640,-195.3430
4.1680,-197.2964
4.1720,-199.9010
4.1760,-199.2498
4.1800,-199.2498
4.1840,-197.2964
4.1880,-197.2964
4.1920,-199.2498
4.1960,-194.6918
4.2000,-194.0407
4.2040,-192.7384
4.2080,-193.3895
4.2120,-192.7384
4.2160,-190.1338
4.2200,-192.7384
4.2240,-194.0407
4.2280,-191.4361
4.2320,-187.5293
4.2360,-192.0872
4.2400,-192.7384
4.2440,-190.1338
4.2480,-187.5293
4.2520,-190.1338
4.2560,-194.6918
4.2600,-191.4361
4.2640,-188.1804
4.2680,-188.1804
4.2720,-190.1338
4.2760,-190.1338
4.2800,-186.2270
4.2840,-182.3201
4.2880,-187.5293
4.2920,-189.4827
4.2960,-186.8781
4.3000,-186.8781
4.3040,-189.4827
4.3080,-189.4827
4.3120,-185.5758
4.3160,-183.6224
4.3200,-188.1804
4.3240,-188.1804
4.3280,-184.9247
4.3320,-180.3667
4.3360,-186.2270
4.3400,-184.2735
4.3440,-181.6689
4.3480,-181.0178
4.3520,-181.0178
4.3560,-184.9247
4.3600,-180.3667
4.3640,-178.4132
4.3680,-179.7155
4.3720,-181.0178
4.3760,-180.3667
4.3800,-178.4132
4.3840,-178.4132
4.3880,-179.7155
4.3920,-177.1109
4.3960,-179.0644
4.4000,-174.5064
4.4040,-177.7621
4.4080,-179.0644
4.4120,-177.1109
4.4160,-175.8087
4.4200,-179.0644
4.4240,-177.7621
4.4280,-177.7621
4.4320,-172.5529
4.4360,-175.8087
4.4400,-179.7155
4.4440,-175.8087
4.4480,-173.8552
4.4520,-175.1575
4.4560,-176.4598
4.4600,-173.8552
4.4640,-169.9484
4.4680,-171.2507
4.4720,-175.1575
4.4760,-176.4598
4.4800,-172.5529
4.4840,-173.8552
4.4880,-173.8552
4.4920,-171.9018
4.4960,-167.9949
4.5000,-167.9949
4.5040,-167.3438
4.5080,-170.5995
4.5120,-164.7392
4.5160,-166.0415
4.5200,-166.6927
4.5240,-166.6927
4.5280,-164.7392
4.5320,-162.7858
4.5360,-166.0415
4.5400,-166.6927
4.5440,-165.3904
4.5480,-162.7858
4.5520,-162.7858
4.5560,-166.6927
4.5600,-163.4369
4.5640,-161.4835
4.5680,-162.1347
4.5720,-164.7392
4.5760,-163.4369
4.5800,-158.8789
4.5840,-157.5766
4.5880,-161.4835
4.5920,-163.4369
4.5960,-158.8789
4.6000,-157.5766
4.6040,-162.7858
4.6080,-163.4369
4.6120,-160.1812
4.6160,-156.9255
4.6200,-161.4835
4.6240,-163.4369
4.6280,-162.1347
4.6320,-158.2278
4.6360,-156.9255
4.6400,-162.7858
4.6440,-156.2744
4.6480,-154.9721
4.6520,-156.9255
4.6560,-159.5301
4.6600,-154.3209
4.6640,-153.6698
4.6680,-153.6698
4.6720,-156.9255
4.6760,-155.6232
4.6800,-151.7164
4.6840,-152.3675
4.6880,-154.9721
4.6920,-155.6232
4.6960,-150.4141
4.7000,-151.0652
4.7040,-150.4141
4.7080,-154.9721
4.7120,-149.1118
4.7160,-148.4606
4.7200,-150.4141
4.7240,-153.6698
4.7280,-149.1118
4.7320,-146.5072
4.7360,-149.1118
4.7400,-153.0186
4.7440,-151.0652
4.7480,-147.1584
4.7520,-147.8095
4.7560,-150.4141
4.7600,-149.1118
4.7640,-147.1584
4.7680,-146.5072
4.7720,-149.7629
4.7760,-149.1118
4.7800,-146.5072
4.7840,-145.8561
4.7880,-146.5072
4.7920,-147.1584
4.7960,-143.2515
4.8000,-143.2515
4.8040,-146.5072
4.8080,-148.4606
4.8120,-145.2049
4.8160,-141.9492
4.8200,-146.5072
4.8240,-147.1584
4.8280,-144.5538
4.8320,-142.6004
4.8360,-142.6004
4.8400,-143.9026
4.8440,-141.2981
4.8480,-141.9492
4.8520,-141.9492
4.8560,-143.2515
4.8600,-139.9958
4.8640,-138.0424
4.8680,-138.0424
4.8720,-142.6004
4.8760,-140.6469
4.8800,-136.7401
4.8840,-138.0424
4.8880,-139.3447
4.8920,-139.9958
4.8960,-138.0424
4.9000,-136.0889
4.9040,-138.6935
4.9080,-138.6935
4.9120,-139.3447
4.9160,-137.3912
4.9200,-139.3447
4.9240,-138.6935
4.9280,-136.0889
4.9320,-133.4844
4.9360,-135.4378
4.9400,-137.3912
4.9440,-132.8332
4.9480,-132.8332
4.9520,-133.4844
4.9560,-136.0889
4.9600,-135.4378
4.9640,-132.8332
4.9680,-134.1355
4.9720,-135.4378
4.9760,-135.4378
4.9800,-133.4844
4.9840,-133.4844
4.9880,-133.4844
4.9920,-134.7867
4.9960,-132.1821
5.0000,-131.5309
5.0040,-132.1821
5.0080,-134.1355
5.0120,-130.8798
5.0160,-128.9264
5.0200,-129.5775
5.0240,-131.5309
5.0280,-125.6706
5.0320,-125.0195
5.0360,-128.9264
5.0400,-132.8332
5.0440,-128.9264
5.0480,-126.3218
