Test Number:,315dmKlong427_38
Test Date:,4/25/2017
Calculation:,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw
Filter:,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Data Description:,Az Def.1,Az Def.2,Fx Load1,Fx Load2,Fy Load1,Fy Load2,Fz Load1,Fz Load2,Mx Load1,Mx Load2,My Load1,My Load2,Mz Load1,Mz Load2,Px Def.1,Px Def.2,Pz Def.1,Pz Def.2,Tire Inf.1,Tire Inf.2
SEC,deg,deg,N,N,N,N,N,N,Nm,Nm,Nm,Nm,Nm,Nm,mm,mm,mm,mm,kpa,kpa
0.4400,-0.0004,-0.0004,208.3117,421.5832,201.9790,203.6346,1940.4951,1906.5110,-234.2445,-226.1154,70.0383,143.6228,-24.0923,-52.0915,0.2230,0.2323,5.9272,6.0980,262.4135,262.5715
0.4440,0.0057,0.0057,214.9248,423.2365,203.6346,178.8011,1933.6982,1916.7062,-236.8116,-223.7623,70.0383,143.6228,-23.4412,-50.7892,0.2230,0.2323,5.9028,6.0980,261.3599,262.7822
0.4480,-0.0004,-0.0004,211.6182,426.5430,226.8125,172.1789,1923.5031,1930.2998,-237.0255,-219.4839,70.0383,143.6228,-24.7434,-48.8357,0.2323,0.2323,5.9272,6.1224,261.7287,261.5706
0.4520,0.0057,-0.0004,209.9650,421.5832,211.9124,185.4234,1923.5031,1923.5031,-239.5925,-222.4788,70.0383,145.3959,-27.9992,-52.7426,0.2230,0.2416,5.9272,6.1224,262.9930,261.0966
0.4560,-0.0004,-0.0065,221.5378,421.5832,188.7345,211.9124,1933.6982,1906.5110,-234.6723,-227.3990,71.8114,145.3959,-25.3946,-54.6960,0.2416,0.2602,5.9028,6.0980,262.6242,262.2028
0.4600,-0.0004,-0.0004,223.1911,438.1158,195.3568,190.3901,1937.0967,1913.3077,-234.4584,-225.2598,73.5845,146.2825,-26.6969,-50.7892,0.2416,0.2509,5.9028,6.1224,261.4653,262.8876
0.4640,-0.0004,-0.0004,221.5378,436.4626,200.3235,165.5566,1926.9014,1923.5031,-236.5976,-222.4788,73.5845,147.1690,-29.3014,-50.7892,0.2416,0.2509,5.9028,6.0980,261.6233,261.6760
0.4680,0.0057,0.0057,223.1911,431.5028,221.8458,182.1123,1913.3077,1923.5031,-239.8065,-223.3345,74.4711,148.0556,-29.3014,-52.7426,0.2416,0.2602,5.9028,6.0980,262.8876,260.9912
0.4720,-0.0004,-0.0004,233.1107,429.8495,206.9457,192.0457,1930.2998,1913.3077,-235.7420,-226.5433,76.2442,147.1690,-27.3480,-54.6960,0.2509,0.2602,5.9272,6.0980,262.9930,261.9921
0.4760,-0.0004,-0.0004,238.0705,443.0757,177.1456,177.1456,1940.4951,1920.1046,-232.3192,-223.1205,77.1308,148.0556,-26.0457,-50.7892,0.2602,0.2509,5.9028,6.0980,261.7287,262.8349
0.4800,-0.0004,-0.0065,234.7640,448.0355,223.5014,163.9010,1930.2998,1923.5031,-235.1002,-223.3345,78.0173,148.0556,-27.3480,-50.1380,0.2695,0.2695,5.9272,6.0980,261.4653,262.0447
0.4840,-0.0004,-0.0004,229.8042,439.7691,220.1903,168.8677,1916.7062,1920.1046,-238.5229,-222.0509,78.9039,148.0556,-31.2549,-53.3937,0.2602,0.2602,5.9028,6.1224,262.9403,260.9912
0.4880,-0.0004,-0.0004,241.3770,436.4626,198.6679,182.1123,1930.2998,1913.3077,-234.2445,-223.5484,80.6770,149.8287,-27.3480,-55.9983,0.2695,0.2695,5.9028,6.1224,263.3090,261.7287
0.4920,-0.0004,0.0057,251.2966,444.7289,188.7345,177.1456,1940.4951,1916.7062,-231.4635,-222.9066,82.4501,150.7153,-25.3946,-54.6960,0.2602,0.2695,5.9272,6.0980,261.9921,262.7822
0.4960,-0.0004,-0.0004,246.3369,456.3018,208.6013,162.2455,1926.9014,1926.9014,-235.1002,-219.4839,82.4501,150.7153,-29.3014,-51.4403,0.2788,0.2695,5.9028,6.0980,261.3599,262.2555
0.5000,-0.0004,0.0057,239.7238,456.3018,208.6013,162.2455,1916.7062,1916.7062,-237.8812,-224.4041,81.5636,150.7153,-33.2083,-52.7426,0.2788,0.2695,5.9272,6.0980,262.4662,260.9385
0.5040,-0.0004,-0.0004,252.9499,444.7289,206.9457,175.4900,1930.2998,1913.3077,-236.5976,-223.5484,83.3367,152.4884,-29.3014,-55.9983,0.2695,0.2788,5.9272,6.1224,263.4671,261.5180
0.5080,-0.0004,-0.0004,257.9097,438.1158,193.7012,195.3568,1940.4951,1916.7062,-231.8914,-222.0509,85.1098,153.3749,-28.6503,-57.9517,0.2881,0.2788,5.9028,6.1224,262.0974,262.8876
0.5120,-0.0004,-0.0004,261.2162,452.9953,197.0123,168.8677,1926.9014,1926.9014,-234.6723,-221.6231,85.1098,152.4884,-27.9992,-52.7426,0.2788,0.2881,5.9272,6.0980,261.2546,262.4135
0.5160,0.0057,0.0057,252.9499,467.8747,215.2236,153.9676,1916.7062,1926.9014,-237.8812,-220.7674,85.9964,154.2615,-33.8594,-50.7892,0.2881,0.2881,5.9272,6.0980,262.3608,261.2019
0.5200,-0.0004,-0.0004,262.8695,459.6083,205.2902,155.6232,1930.2998,1906.5110,-235.1002,-225.6876,87.7695,154.2615,-31.2549,-54.6960,0.2974,0.2974,5.9272,6.0980,263.0457,261.3073
0.5240,-0.0004,0.0057,269.4826,451.3420,206.9457,193.7012,1937.0967,1909.9094,-231.4635,-223.5484,88.6560,156.0346,-29.9526,-57.9517,0.2974,0.2974,5.9028,6.1224,262.2028,262.7296
0.5280,-0.0004,-0.0004,272.7891,457.9550,195.3568,160.5899,1926.9014,1930.2998,-233.6027,-219.4839,88.6560,155.1481,-28.6503,-55.3472,0.2974,0.2974,5.9272,6.0980,261.2019,262.8349
0.5320,-0.0004,-0.0004,269.4826,467.8747,225.1570,152.3121,1916.7062,1933.6982,-237.0255,-217.3447,89.5426,156.9212,-31.2549,-53.3937,0.2881,0.3160,5.9028,6.1224,262.1501,261.3599
0.5360,-0.0004,0.0057,269.4826,464.5681,206.9457,185.4234,1923.5031,1913.3077,-236.1698,-224.1902,90.4292,156.0346,-33.8594,-56.6495,0.2974,0.3160,5.9028,6.0980,263.2037,261.2019
0.5400,-0.0004,-0.0004,281.0555,462.9149,192.0457,187.0789,1937.0967,1906.5110,-231.6774,-225.0459,90.4292,156.0346,-29.9526,-57.3006,0.3067,0.3160,5.9272,6.0980,262.5189,262.3608
0.5440,-0.0004,-0.0004,282.7087,466.2214,188.7345,167.2122,1930.2998,1916.7062,-230.8217,-221.6231,93.0888,157.8077,-30.6037,-56.6495,0.3067,0.3160,5.9028,6.1224,261.5180,262.8349
0.5480,-0.0004,-0.0004,281.0555,469.5279,215.2236,145.6898,1920.1046,1930.2998,-234.6723,-219.0560,93.0888,159.5809,-33.2083,-54.0449,0.3160,0.3160,5.9272,6.0980,261.8340,261.5706
0.5520,-0.0004,-0.0004,284.3620,471.1812,203.6346,170.5233,1920.1046,1923.5031,-235.7420,-219.6978,93.9754,158.6943,-33.8594,-55.9983,0.3252,0.3252,5.9272,6.0980,263.0983,260.8858
0.5560,0.0057,-0.0004,292.6284,471.1812,187.0789,201.9790,1930.2998,1906.5110,-231.6774,-223.5484,94.8620,159.5809,-31.9060,-56.6495,0.3160,0.3252,5.9028,6.0980,262.8349,262.3081
0.5600,-0.0004,-0.0004,290.9751,474.4878,192.0457,177.1456,1937.0967,1913.3077,-229.5382,-221.4092,95.7485,159.5809,-34.5106,-54.0449,0.3252,0.3252,5.9272,6.0980,261.4653,262.7296
0.5640,-0.0065,-0.0004,289.3218,476.1410,216.8791,168.8677,1923.5031,1926.9014,-234.0306,-217.5586,97.5216,161.3540,-37.1152,-54.6960,0.3252,0.3252,5.9272,6.0980,261.6233,261.7814
0.5680,0.0057,-0.0004,292.6284,477.7943,223.5014,195.3568,1913.3077,1920.1046,-236.8116,-221.6231,98.4082,161.3540,-37.1152,-55.9983,0.3345,0.3345,5.9272,6.0980,262.8876,260.8331
0.5720,-0.0004,-0.0004,299.2414,477.7943,200.3235,195.3568,1926.9014,1909.9094,-230.6078,-223.3345,99.2948,162.2405,-36.4640,-58.6029,0.3438,0.3345,5.9028,6.1224,262.9403,261.7814
0.5760,-0.0004,-0.0004,305.8545,489.3672,188.7345,190.3901,1937.0967,1913.3077,-228.4686,-221.8370,99.2948,163.1271,-31.9060,-55.3472,0.3345,0.3345,5.9272,6.1224,261.6760,262.5715
0.5800,-0.0004,-0.0004,299.2414,494.3270,203.6346,153.9676,1923.5031,1923.5031,-234.0306,-216.4890,100.1813,164.0137,-38.4174,-52.0915,0.3438,0.3345,5.9028,6.0980,261.6233,262.2028
0.5840,-0.0004,-0.0004,302.5479,486.0606,206.9457,167.2122,1916.7062,1920.1046,-234.4584,-218.8421,100.1813,164.9002,-37.7663,-54.6960,0.3438,0.3438,5.9272,6.0980,262.7822,260.9385
0.5880,-0.0004,0.0057,310.8143,486.0606,190.3901,182.1123,1930.2998,1909.9094,-229.1104,-222.6927,102.8410,165.7868,-36.4640,-57.9517,0.3624,0.3531,5.9272,6.1224,263.1510,261.6233
0.5920,-0.0004,-0.0004,320.7339,486.0606,163.9010,182.1123,1933.6982,1916.7062,-228.6825,-221.1953,103.7276,165.7868,-33.2083,-59.9052,0.3531,0.3531,5.9272,6.0980,261.8867,262.9403
0.5960,0.0057,-0.0004,312.4675,500.9400,206.9457,167.2122,1920.1046,1923.5031,-233.1749,-219.6978,104.6141,166.6734,-39.0686,-54.6960,0.3531,0.3531,5.9028,6.1224,261.3599,262.2028
0.6000,0.0057,0.0057,307.5078,500.9400,216.8791,178.8011,1913.3077,1923.5031,-234.0306,-218.4143,105.5007,166.6734,-41.6732,-54.6960,0.3531,0.3531,5.9028,6.0980,262.5715,260.9912
0.6040,-0.0004,-0.0004,320.7339,492.6737,192.0457,185.4234,1923.5031,1913.3077,-232.9610,-219.6978,106.3872,168.4465,-35.8129,-57.3006,0.3624,0.3624,5.9272,6.0980,263.3090,261.5706
0.6080,-0.0004,-0.0004,327.3470,494.3270,182.1123,193.7012,1933.6982,1909.9094,-229.1104,-223.1205,108.1604,169.3330,-37.7663,-57.3006,0.3624,0.3717,5.9028,6.1224,262.0974,262.7296
0.6120,-0.0004,-0.0004,325.6937,505.8998,192.0457,162.2455,1923.5031,1926.9014,-232.3192,-218.4143,108.1604,169.3330,-37.7663,-55.3472,0.3624,0.3624,5.9272,6.0980,261.2019,262.6769
0.6160,0.0057,-0.0004,320.7339,512.5129,203.6346,140.7231,1916.7062,1926.9014,-233.6027,-217.7725,109.0469,170.2196,-40.3709,-55.3472,0.3717,0.3624,5.9272,6.1224,262.3608,261.0439
0.6200,-0.0004,-0.0004,329.0002,505.8998,193.7012,173.8344,1923.5031,1909.9094,-231.8914,-221.4092,110.8200,170.2196,-39.7197,-59.2540,0.3717,0.3717,5.9272,6.0980,263.2563,261.2546
0.6240,0.0057,-0.0004,338.9198,500.9400,183.7678,180.4567,1930.2998,1903.1124,-230.8217,-223.7623,111.7066,170.2196,-37.7663,-60.5563,0.3810,0.3810,5.9272,6.0980,262.3608,262.6242
0.6280,-0.0004,-0.0004,337.2665,507.5531,180.4567,180.4567,1930.2998,1926.9014,-229.9660,-218.2003,111.7066,170.2196,-39.0686,-58.6029,0.3717,0.3717,5.9272,6.0980,261.2546,262.7296
0.6320,-0.0004,-0.0004,330.6535,519.1260,197.0123,149.0009,1916.7062,1933.6982,-232.9610,-215.6333,111.7066,171.9927,-42.3243,-55.9983,0.3810,0.3903,5.9272,6.1224,261.9921,261.3599
0.6360,-0.0004,-0.0004,337.2665,512.5129,195.3568,167.2122,1916.7062,1916.7062,-231.6774,-219.4839,112.5932,171.9927,-40.3709,-58.6029,0.3903,0.3903,5.9028,6.0980,263.1510,261.3073
0.6400,0.0057,-0.0065,347.1862,512.5129,180.4567,178.8011,1933.6982,1903.1124,-227.1851,-223.7623,114.3663,172.8793,-39.0686,-60.5563,0.3903,0.3903,5.9028,6.0980,262.4662,262.4662
0.6440,-0.0004,-0.0004,350.4927,510.8596,190.3901,145.6898,1937.0967,1913.3077,-228.4686,-219.6978,116.1394,174.6524,-39.7197,-61.2075,0.3996,0.3810,5.9272,6.0980,261.3599,262.8349
0.6480,-0.0004,-0.0004,348.8394,515.8195,203.6346,145.6898,1920.1046,1926.9014,-230.8217,-216.7029,115.2529,175.5390,-41.0220,-58.6029,0.3903,0.3996,5.9272,6.1224,261.8340,261.5706
0.6520,-0.0004,-0.0004,350.4927,520.7792,195.3568,178.8011,1909.9094,1913.3077,-234.4584,-222.2649,117.0260,175.5390,-43.6266,-61.2075,0.3996,0.3996,5.9516,6.0980,263.0983,261.0439
0.6560,-0.0004,-0.0004,358.7590,517.4727,192.0457,197.0123,1926.9014,1906.5110,-230.3939,-222.2649,117.9125,176.4255,-41.6732,-63.8120,0.3996,0.3996,5.9272,6.1224,263.0457,262.2555
0.6600,-0.0004,-0.0004,368.6786,522.4325,177.1456,195.3568,1933.6982,1909.9094,-229.3243,-220.3396,119.6856,176.4255,-39.0686,-61.2075,0.4089,0.4089,5.9272,6.0980,261.6233,262.7296
0.6640,-0.0004,-0.0004,357.1058,524.0858,182.1123,162.2455,1923.5031,1923.5031,-232.1053,-214.9915,119.6856,179.9718,-42.9754,-60.5563,0.4089,0.4089,5.9272,6.0980,261.5180,261.7287
0.6680,-0.0004,-0.0004,360.4123,522.4325,213.5680,182.1123,1916.7062,1913.3077,-233.3888,-220.1257,120.5722,179.0852,-43.6266,-64.4632,0.4089,0.4182,5.9272,6.0980,263.0983,260.9385
0.6720,-0.0004,-0.0004,375.2917,527.3923,177.1456,183.7678,1930.2998,1903.1124,-228.6825,-223.5484,123.2319,179.9718,-40.3709,-65.7655,0.4089,0.4182,5.9272,6.1224,262.9930,262.0974
0.6760,0.0057,-0.0065,378.5982,535.6586,162.2455,185.4234,1933.6982,1909.9094,-229.3243,-222.0509,125.0050,179.9718,-41.0220,-63.1609,0.4182,0.4275,5.9272,6.0980,261.6760,262.7822
0.6800,-0.0004,-0.0004,373.6384,538.9651,187.0789,167.2122,1926.9014,1923.5031,-229.5382,-215.6333,125.0050,181.7449,-43.6266,-60.5563,0.4275,0.4182,5.9028,6.0980,261.5706,262.2555
0.6840,-0.0004,0.0057,371.9852,537.3119,200.3235,178.8011,1909.9094,1916.7062,-234.2445,-216.9168,125.0050,180.8583,-45.5800,-61.2075,0.4182,0.4275,5.9272,6.0980,262.7822,260.8858
0.6880,-0.0004,-0.0004,378.5982,534.0054,175.4900,193.7012,1933.6982,1906.5110,-227.3990,-219.2699,127.6647,182.6314,-42.3243,-65.1143,0.4368,0.4275,5.9272,6.0980,263.2037,261.6233
0.6920,-0.0004,-0.0004,388.5179,540.6184,177.1456,162.2455,1940.4951,1913.3077,-226.5433,-220.7674,128.5513,182.6314,-42.9754,-61.8586,0.4368,0.4275,5.9028,6.0980,261.9394,262.7822
0.6960,0.0057,-0.0065,388.5179,552.1913,198.6679,153.9676,1926.9014,1926.9014,-227.3990,-216.4890,129.4378,183.5180,-42.9754,-59.9052,0.4368,0.4275,5.9272,6.1224,261.3599,262.1501
0.7000,0.0057,-0.0065,383.5580,547.2315,213.5680,160.5899,1913.3077,1920.1046,-231.2496,-218.6282,130.3244,185.2911,-46.2312,-61.2075,0.4461,0.4461,5.9272,6.0980,262.4135,261.0439
0.7040,-0.0004,-0.0065,391.8244,535.6586,193.7012,173.8344,1926.9014,1906.5110,-229.5382,-222.0509,132.0975,185.2911,-44.9289,-67.0677,0.4461,0.4368,5.9272,6.1224,263.3090,261.4126
0.7080,-0.0004,-0.0065,398.4375,545.5782,158.9343,187.0789,1940.4951,1909.9094,-226.3294,-220.9813,132.9841,186.1777,-44.2777,-65.1143,0.4554,0.4554,5.9028,6.0736,261.9921,262.6769
0.7120,-0.0004,-0.0065,398.4375,553.8446,195.3568,160.5899,1930.2998,1923.5031,-227.8268,-216.9168,134.7572,186.1777,-45.5800,-65.1143,0.4554,0.4554,5.9272,6.0980,261.4653,262.4135
0.7160,-0.0004,-0.0004,393.4776,560.4576,198.6679,150.6565,1920.1046,1930.2998,-230.1800,-213.7080,133.8706,187.0642,-48.1846,-61.8586,0.4554,0.4554,5.9028,6.0980,262.6242,261.0966
0.7200,-0.0004,-0.0004,398.4375,552.1913,192.0457,172.1789,1926.9014,1913.3077,-229.1104,-216.9168,134.7572,187.9508,-46.8823,-65.1143,0.4646,0.4646,5.9028,6.1224,263.3617,261.3073
0.7240,-0.0004,-0.0065,405.0505,547.2315,180.4567,173.8344,1937.0967,1906.5110,-225.9015,-217.9864,137.4169,187.9508,-47.5335,-69.0212,0.4646,0.4739,5.9272,6.0980,262.3081,262.7296
0.7280,-0.0004,-0.0004,401.7440,562.1109,175.4900,144.0342,1930.2998,1923.5031,-228.2547,-218.2003,138.3034,189.7239,-48.1846,-62.5097,0.4739,0.4646,5.9028,6.0980,261.1492,262.6242
0.7320,0.0057,-0.0004,401.7440,568.7240,197.0123,139.0675,1920.1046,1937.0967,-229.9660,-213.7080,138.3034,190.6105,-48.8357,-63.1609,0.4832,0.4646,5.9272,6.0980,261.8867,261.4653
0.7360,-0.0004,-0.0065,403.3972,562.1109,185.4234,172.1789,1920.1046,1916.7062,-229.9660,-216.9168,139.1900,190.6105,-49.4869,-66.4166,0.4832,0.4832,5.9272,6.1224,263.0983,261.3073
0.7400,-0.0004,-0.0004,408.3570,557.1511,172.1789,177.1456,1933.6982,1899.7141,-226.5433,-220.1257,140.9631,190.6105,-50.1380,-66.4166,0.4832,0.4739,5.9272,6.1224,262.4135,262.5189
0.7440,-0.0004,-0.0065,411.6636,558.8044,167.2122,158.9343,1933.6982,1913.3077,-225.0459,-217.7725,140.9631,192.3836,-50.1380,-65.7655,0.4832,0.4832,5.9272,6.0980,261.3599,262.6769
0.7480,-0.0004,-0.0004,411.6636,573.6838,175.4900,157.2788,1920.1046,1933.6982,-229.7521,-214.1358,140.9631,194.1567,-50.1380,-62.5097,0.4832,0.4925,5.9272,6.0980,261.6760,261.6760
0.7520,-0.0004,-0.0004,413.3169,570.3773,175.4900,175.4900,1920.1046,1916.7062,-228.6825,-217.1307,140.9631,194.1567,-51.4403,-65.7655,0.4832,0.4925,5.9272,6.0980,263.2037,261.1492
0.7560,-0.0004,-0.0004,421.5832,567.0707,170.5233,195.3568,1926.9014,1903.1124,-225.9015,-219.0560,142.7362,192.3836,-48.1846,-67.7189,0.4925,0.4925,5.9028,6.0980,262.8876,262.0974
0.7600,0.0057,-0.0065,424.8897,576.9903,177.1456,168.8677,1930.2998,1913.3077,-225.2598,-216.9168,142.7362,195.9298,-48.1846,-65.1143,0.5111,0.5018,5.9272,6.0980,261.5706,262.9930
0.7640,0.0057,-0.0004,414.9701,578.6436,193.7012,173.8344,1926.9014,1923.5031,-224.6180,-217.1307,143.6228,196.8164,-52.0915,-63.8120,0.5018,0.5018,5.9028,6.0980,261.6760,261.6760
0.7680,-0.0004,-0.0065,423.2365,573.6838,206.9457,157.2788,1916.7062,1923.5031,-228.2547,-214.9915,144.5093,196.8164,-51.4403,-67.0677,0.5111,0.5111,5.9272,6.0980,262.8876,260.9385
0.7720,-0.0004,-0.0004,436.4626,578.6436,180.4567,187.0789,1930.2998,1906.5110,-226.1154,-219.2699,146.2825,196.8164,-48.8357,-67.7189,0.5111,0.5204,5.9028,6.0980,262.7822,262.1501
0.7760,-0.0004,0.0057,436.4626,583.6034,160.5899,175.4900,1933.6982,1920.1046,-224.6180,-216.7029,147.1690,197.7030,-50.1380,-67.0677,0.5111,0.5111,5.9028,6.0980,261.7287,262.9930
0.7800,-0.0004,-0.0004,438.1158,586.9099,188.7345,160.5899,1923.5031,1926.9014,-225.9015,-214.1358,147.1690,197.7030,-50.1380,-65.1143,0.5111,0.5204,5.9272,6.0980,261.6233,261.8867
0.7840,-0.0004,0.0057,431.5028,585.2567,173.8344,165.5566,1916.7062,1923.5031,-226.5433,-214.9915,148.0556,197.7030,-53.3937,-66.4166,0.5204,0.5204,5.9272,6.0980,262.7296,261.0439
0.7880,-0.0004,-0.0004,439.7691,581.9501,172.1789,193.7012,1923.5031,1906.5110,-227.8268,-217.7725,149.8287,197.7030,-50.7892,-68.3700,0.5297,0.5204,5.9272,6.0980,263.1510,261.6233
0.7920,-0.0004,-0.0004,443.0757,585.2567,163.9010,168.8677,1937.0967,1916.7062,-222.4788,-216.2751,150.7153,199.4761,-52.0915,-70.9746,0.5297,0.5204,5.9272,6.1224,261.9394,262.8349
0.7960,-0.0004,-0.0004,444.7289,596.8295,182.1123,160.5899,1923.5031,1930.2998,-225.4737,-213.9219,150.7153,198.5895,-54.0449,-66.4166,0.5204,0.5204,5.9272,6.0980,261.3599,262.3081
0.8000,-0.0004,-0.0065,438.1158,593.5230,203.6346,158.9343,1916.7062,1930.2998,-228.2547,-210.9270,151.6018,198.5895,-55.9983,-66.4166,0.5297,0.5390,5.9272,6.1224,262.4662,261.0439
0.8040,-0.0004,-0.0004,452.9953,590.2165,188.7345,187.0789,1923.5031,1909.9094,-225.6876,-215.8472,152.4884,200.3626,-52.7426,-69.6723,0.5297,0.5390,5.9272,6.0980,262.9930,261.5706
0.8080,-0.0004,-0.0065,461.2616,591.8697,178.8011,175.4900,1933.6982,1913.3077,-223.1205,-218.8421,152.4884,200.3626,-50.1380,-69.6723,0.5297,0.5390,5.9028,6.0980,262.2028,262.8876
0.8120,-0.0004,-0.0065,456.3018,600.1360,175.4900,153.9676,1923.5031,1926.9014,-225.6876,-214.7776,153.3749,201.2492,-52.0915,-68.3700,0.5483,0.5390,5.9028,6.0980,261.3073,262.3608
0.8160,-0.0004,-0.0065,451.3420,608.4024,187.0789,139.0675,1916.7062,1930.2998,-229.1104,-211.5688,154.2615,202.1358,-54.6960,-67.0677,0.5483,0.5576,5.9028,6.0980,262.4662,261.1492
0.8200,-0.0004,-0.0004,457.9550,598.4828,178.8011,165.5566,1923.5031,1913.3077,-225.2598,-218.4143,154.2615,203.0223,-55.3472,-70.3235,0.5483,0.5483,5.9272,6.0980,263.3617,261.2019
0.8240,-0.0004,-0.0004,471.1812,596.8295,162.2455,172.1789,1933.6982,1906.5110,-221.6231,-218.4143,156.9212,203.0223,-51.4403,-70.3235,0.5576,0.5576,5.9028,6.0980,262.3608,262.5715
0.8280,-0.0004,-0.0065,467.8747,605.0958,170.5233,165.5566,1930.2998,1920.1046,-221.4092,-217.5586,156.9212,203.9089,-54.6960,-70.3235,0.5576,0.5576,5.9272,6.1224,261.3599,262.7822
0.8320,-0.0004,-0.0004,462.9149,616.6687,170.5233,147.3454,1920.1046,1930.2998,-225.0459,-214.1358,157.8077,203.9089,-55.9983,-67.7189,0.5576,0.5669,5.9272,6.0980,262.1501,261.2546
0.8360,-0.0065,-0.0004,469.5279,610.0557,160.5899,165.5566,1916.7062,1920.1046,-227.1851,-214.9915,158.6943,203.9089,-54.0449,-69.6723,0.5576,0.5669,5.9272,6.1224,263.3617,260.9912
0.8400,-0.0004,-0.0065,476.1410,603.4426,158.9343,170.5233,1930.2998,1909.9094,-221.4092,-217.9864,159.5809,206.5686,-51.4403,-72.9280,0.5576,0.5669,5.9272,6.1224,262.6242,262.5189
0.8440,-0.0004,-0.0004,479.4475,613.3622,175.4900,157.2788,1933.6982,1916.7062,-220.9813,-215.4194,160.4674,204.7955,-52.7426,-67.7189,0.5669,0.5762,5.9272,6.0980,261.2546,262.7296
0.8480,-0.0004,-0.0004,476.1410,619.9753,188.7345,142.3787,1920.1046,1926.9014,-223.1205,-211.7827,160.4674,206.5686,-55.3472,-67.0677,0.5762,0.5855,5.9272,6.1224,261.6760,261.4126
0.8520,0.0057,-0.0004,476.1410,616.6687,193.7012,163.9010,1916.7062,1916.7062,-224.6180,-215.8472,161.3540,207.4551,-56.6495,-69.6723,0.5762,0.5762,5.9272,6.0980,263.0983,260.7805
0.8560,0.0057,-0.0004,482.7541,616.6687,178.8011,182.1123,1930.2998,1913.3077,-220.9813,-215.8472,164.0137,206.5686,-55.9983,-70.3235,0.5855,0.5855,5.9028,6.1224,262.7822,262.1501
0.8600,-0.0004,-0.0065,491.0204,621.6285,167.2122,170.5233,1933.6982,1920.1046,-221.4092,-214.1358,164.9002,208.3417,-54.6960,-69.0212,0.5947,0.5855,5.9028,6.1224,261.4126,262.9403
0.8640,-0.0004,0.0057,489.3672,628.2416,188.7345,149.0009,1916.7062,1930.2998,-224.6180,-211.5688,164.9002,209.2283,-54.0449,-65.7655,0.5947,0.5855,5.9272,6.1224,261.6760,261.8340
0.8680,-0.0004,0.0057,486.0606,623.2818,187.0789,160.5899,1906.5110,1923.5031,-226.7572,-213.9219,164.9002,208.3417,-57.9517,-68.3700,0.6040,0.5947,5.9272,6.1224,262.9403,260.9385
0.8720,-0.0004,-0.0065,492.6737,623.2818,178.8011,180.4567,1923.5031,1909.9094,-222.9066,-216.2751,167.5599,210.1148,-56.6495,-69.6723,0.6040,0.5947,5.9028,6.0980,262.8349,261.8867
0.8760,-0.0004,0.0057,499.2867,624.9351,155.6232,168.8677,1933.6982,1920.1046,-221.6231,-216.2751,167.5599,211.0014,-54.6960,-71.6258,0.5947,0.6040,5.9272,6.1224,261.6233,262.8876
0.8800,-0.0004,-0.0004,500.9400,631.5482,160.5899,149.0009,1920.1046,1930.2998,-225.2598,-210.0713,168.4465,211.8879,-55.3472,-69.6723,0.6133,0.6040,5.9272,6.0736,261.4126,261.9921
0.8840,-0.0004,-0.0004,492.6737,631.5482,183.7678,163.9010,1909.9094,1923.5031,-226.9711,-212.4245,168.4465,211.8879,-59.9052,-68.3700,0.6040,0.6133,5.9272,6.0980,262.6769,261.0439
0.8880,-0.0004,-0.0004,502.5933,626.5884,163.9010,168.8677,1926.9014,1909.9094,-221.6231,-217.1307,169.3330,211.8879,-55.9983,-72.2769,0.6133,0.6040,5.9272,6.0980,263.1510,261.8340
0.8920,-0.0004,-0.0004,507.5531,629.8949,153.9676,162.2455,1933.6982,1909.9094,-217.9864,-217.1307,171.1062,211.8879,-55.9983,-72.9280,0.6133,0.6226,5.9272,6.0980,261.8340,262.8349
0.8960,-0.0004,-0.0004,504.2466,634.8547,173.8344,147.3454,1923.5031,1930.2998,-223.1205,-210.9270,170.2196,212.7745,-59.2540,-72.9280,0.6133,0.6226,5.9272,6.0980,261.4126,262.0974
0.9000,-0.0004,-0.0065,502.5933,638.1613,192.0457,149.0009,1909.9094,1923.5031,-226.5433,-213.2801,171.1062,213.6610,-60.5563,-71.6258,0.6226,0.6133,5.9028,6.0980,262.5189,260.9912
0.9040,-0.0004,-0.0004,510.8596,633.2014,170.5233,168.8677,1923.5031,1913.3077,-222.0509,-216.7029,171.9927,213.6610,-57.9517,-74.8815,0.6226,0.6226,5.9028,6.0980,263.3090,261.3073
0.9080,-0.0004,-0.0004,517.4727,633.2014,142.3787,178.8011,1930.2998,1909.9094,-220.3396,-216.2751,173.7658,214.5476,-57.3006,-74.2303,0.6319,0.6226,5.9028,6.0980,262.1501,262.7296
0.9120,0.0057,-0.0004,519.1260,641.4678,165.5566,153.9676,1920.1046,1923.5031,-223.5484,-212.2105,173.7658,215.4342,-57.9517,-73.5792,0.6319,0.6319,5.9272,6.1224,261.3599,262.6769
0.9160,-0.0004,-0.0004,515.8195,644.7742,183.7678,132.4453,1909.9094,1926.9014,-225.4737,-211.3549,173.7658,218.0939,-61.2075,-72.9280,0.6319,0.6319,5.9272,6.1224,262.2028,261.0966
